TransactionID,CustomerID,TransactionDate,TransactionTime,Age,Gender,Income,Location,AccountAgeDays,Membership,ProductID,Category,Quantity,Price,TotalAmount,PaymentMethod,CardType,TransactionChannel,DeviceType,Browser,IPAddress,PreviousTransactionCount,AverageTransactionAmount,TransactionFrequency,TimeSinceLastTransaction,FailedLoginAttempts,PasswordChangeCount,NewDeviceLogin,IsInternational,DistanceFromHome,CustomerTotalSpend,CustomerAverageSpend,CustomerComplaints,CustomerRating,CustomerHealthScore,RefundCount,ChargebackCount,SuspiciousActivityCount,Fraud
TXN100089,CUST1653,2025-05-30,23:43:00,58,Female,145970.39,"Fort Worth, TX",997,Platinum,PROD485,Home & Kitchen,4,444.37,1777.48,Bank Transfer,None,In-Store,None,None,152.92.13.244,186,241.58,10.65,39.5,2,2,0,0,23.9,44933.88,241.58,3,3.7,47,5,2,1,0
TXN100090,CUST1315,2026-01-02,14:26:00,68,Female,34245.64,"San Jose, CA",1967,None,PROD510,Books,5,1108.96,5544.8,Crypto,None,POS,None,None,140.18.184.180,137,305.03,13.72,9.9,1,1,1,0,7.0,41789.11,305.03,1,3.6,35,4,3,2,1
TXN100091,CUST1881,2025-02-24,00:21:00,24,Female,52750.13,"Jacksonville, FL",2129,None,PROD694,Sports,5,273.03,1365.15,PayPal,None,POS,None,None,119.77.176.7,123,70.18,6.3,86.6,1,0,0,0,40.4,8632.14,70.18,2,2.2,88,1,3,2,0
TXN100092,CUST1897,2026-01-05,23:46:00,46,Female,33396.79,"New York, NY",3323,Standard,PROD123,Toys,3,781.08,2343.24,Crypto,None,In-Store,None,None,239.124.89.142,40,178.88,6.45,41.6,2,3,0,0,13.9,7155.2,178.88,1,3.6,85,3,0,4,0
TXN100093,CUST1920,2025-10-31,14:39:00,42,Male,113091.95,"Houston, TX",1145,Standard,PROD691,Electronics,5,232.48,1162.4,PayPal,None,In-Store,None,None,118.58.134.172,125,273.3,9.62,53.8,1,4,1,0,24.2,34162.5,273.3,4,1.5,75,3,1,2,1
TXN100094,CUST2258,2025-10-30,02:53:00,61,Male,64148.22,"Houston, TX",1255,Standard,PROD287,Home & Kitchen,2,617.88,1235.76,Apple Pay,None,In-Store,None,None,148.196.216.48,124,325.04,10.43,58.1,1,1,0,0,8.2,40304.96,325.04,3,2.2,53,2,3,4,0
TXN100095,CUST1735,2026-05-03,00:19:00,49,Male,49391.06,"San Antonio, TX",2305,None,PROD768,Beauty,4,824.79,3299.16,Apple Pay,None,POS,None,None,126.85.42.145,7,402.02,3.39,3.0,0,1,1,0,17.3,2814.14,402.02,1,4.1,93,4,0,4,1
TXN100096,CUST1233,2025-05-18,18:32:00,70,Female,92755.42,"Fort Worth, TX",175,VIP,PROD659,Clothing,4,131.88,527.52,Crypto,None,In-Store,None,None,77.16.230.68,89,433.86,1.4,77.9,0,0,0,0,15.6,38613.54,433.86,1,4.2,74,5,3,1,0
TXN100097,CUST1423,2026-02-21,07:03:00,69,Male,96259.29,"Dallas, TX",1156,None,PROD651,Clothing,3,1175.01,3525.03,PayPal,None,Mobile App,Tablet,Firefox,244.48.69.247,192,397.13,13.79,89.3,0,5,0,0,0.6,76248.96,397.13,5,4.5,61,1,2,1,0
TXN100098,CUST2384,2025-07-21,16:42:00,27,Non-Binary,104050.25,"Austin, TX",1701,VIP,PROD562,Electronics,1,489.39,489.39,Crypto,None,Mobile App,Tablet,Firefox,117.249.167.149,0,437.08,12.72,8.5,0,3,1,0,8.9,0.0,437.08,0,4.2,80,1,3,1,0
TXN100099,CUST1661,2026-03-01,09:40:00,39,Non-Binary,97241.71,"San Jose, CA",3496,VIP,PROD907,Home & Kitchen,1,64.67,64.67,Crypto,None,POS,None,None,5.63.80.113,116,20.32,14.37,18.3,0,5,0,0,29.4,2357.12,20.32,5,2.2,65,0,2,2,0
TXN100100,CUST2360,2026-04-08,22:08:00,28,Male,74542.7,"Phoenix, AZ",2978,Gold,PROD539,Sports,1,847.4,847.4,Credit Card,Mastercard,POS,None,None,20.67.115.133,174,233.63,0.22,31.0,0,0,1,0,1.8,40651.62,233.63,5,1.5,39,1,3,0,0
TXN100101,CUST1209,2025-02-22,10:41:00,41,Female,42141.16,"Fort Worth, TX",3336,Gold,PROD756,Sports,2,91.41,182.82,Bank Transfer,None,Online,Tablet,Safari,113.179.109.161,191,92.66,6.23,61.8,0,1,0,0,15.6,17698.06,92.66,0,1.6,45,4,3,2,0
TXN100102,CUST1644,2026-02-10,04:46:00,33,Female,105577.57,"Houston, TX",2271,None,PROD714,Sports,5,349.06,1745.3,Crypto,None,Online,Tablet,Firefox,53.96.200.76,165,46.19,13.48,85.9,0,3,1,0,74.5,7621.35,46.19,0,2.0,39,4,0,2,1
TXN100103,CUST1648,2025-03-09,13:12:00,73,Non-Binary,77607.94,"Dallas, TX",2802,Gold,PROD881,Beauty,1,29.86,29.86,Credit Card,Visa,Mobile App,Desktop,Chrome,237.30.203.130,73,321.71,7.57,37.4,0,5,1,0,31.7,23484.83,321.71,0,3.6,98,4,1,2,0
TXN100104,CUST1161,2025-09-19,06:56:00,69,Male,92048.77,"San Antonio, TX",2407,Standard,PROD417,Sports,4,878.65,3514.6,Debit Card,Visa,In-Store,None,None,23.222.59.117,156,312.24,4.71,66.8,0,5,0,0,1.6,48709.44,312.24,0,1.1,47,5,0,1,0
TXN100105,CUST1710,2025-09-25,17:39:00,68,Non-Binary,57405.87,"Philadelphia, PA",524,Platinum,PROD850,Electronics,1,408.66,408.66,Apple Pay,None,Mobile App,Tablet,Chrome,68.39.254.117,130,192.86,7.54,51.1,0,2,0,1,36.2,25071.8,192.86,2,4.1,44,1,0,0,0
TXN100106,CUST1025,2025-05-06,01:34:00,48,Female,72872.43,"Chicago, IL",738,Standard,PROD666,Toys,4,277.17,1108.68,Debit Card,Discover,Mobile App,Mobile,Chrome,147.190.61.129,172,452.93,2.77,72.4,0,0,1,0,3.8,77903.96,452.93,0,4.5,66,2,2,0,0
TXN100107,CUST1016,2025-07-08,06:50:00,36,Non-Binary,123063.4,"Jacksonville, FL",2555,Gold,PROD575,Home & Kitchen,5,1166.51,5832.55,Debit Card,None,In-Store,None,None,39.3.209.7,59,279.94,9.58,62.4,0,0,1,0,15.9,16516.46,279.94,0,4.0,78,5,2,0,0
TXN100108,CUST1487,2025-08-03,16:47:00,21,Male,113956.56,"Los Angeles, CA",184,Gold,PROD965,Books,4,844.01,3376.04,PayPal,None,POS,None,None,250.43.48.130,34,325.86,5.98,53.3,1,0,1,0,6.6,11079.24,325.86,5,4.9,60,2,2,2,1
TXN100109,CUST1804,2025-12-25,11:08:00,38,Female,58994.48,"Los Angeles, CA",835,Gold,PROD898,Toys,5,139.68,698.4,Credit Card,Mastercard,POS,None,None,120.160.208.31,137,191.98,11.58,40.7,3,3,1,0,16.2,26301.26,191.98,0,1.4,68,5,0,1,0
TXN100110,CUST1671,2025-03-17,03:06:00,63,Male,146050.0,"San Antonio, TX",2108,Standard,PROD793,Home & Kitchen,3,985.91,2957.73,Debit Card,Visa,POS,None,None,219.231.127.25,118,68.92,11.93,11.0,0,0,0,0,5.7,8132.56,68.92,1,1.8,81,2,0,4,0
TXN100111,CUST1153,2025-01-12,02:12:00,30,Non-Binary,80428.92,"Chicago, IL",381,Platinum,PROD225,Electronics,4,70.26,281.04,Bank Transfer,None,POS,None,None,211.202.254.8,97,347.94,2.67,19.4,0,1,1,0,0.3,33750.18,347.94,2,2.8,49,0,1,2,0
TXN100112,CUST2127,2025-09-03,02:04:00,23,Female,72876.91,"San Antonio, TX",821,None,PROD355,Sports,5,955.87,4779.35,Apple Pay,None,Mobile App,Mobile,Opera,201.248.176.234,144,261.15,5.89,16.3,0,2,0,0,0.8,37605.6,261.15,0,4.6,65,0,3,4,0
TXN100113,CUST2196,2025-04-30,05:26:00,24,Male,107108.05,"Phoenix, AZ",2190,Standard,PROD882,Clothing,5,1017.34,5086.7,Apple Pay,None,Mobile App,Desktop,Safari,61.162.183.234,151,33.54,10.54,85.3,2,4,0,0,12.9,5064.54,33.54,4,4.8,93,4,2,1,0
TXN100114,CUST1184,2025-01-29,07:56:00,56,Male,27491.0,"San Diego, CA",7,Platinum,PROD728,Clothing,2,415.5,831.0,Debit Card,Amex,Online,Desktop,Safari,151.72.56.217,134,433.12,14.41,33.7,0,5,1,0,12.8,58038.08,433.12,4,1.4,68,2,1,1,0
TXN100115,CUST1894,2026-02-10,21:49:00,49,Non-Binary,64660.42,"Jacksonville, FL",2306,None,PROD905,Home & Kitchen,2,801.98,1603.96,Debit Card,Discover,Mobile App,Tablet,Firefox,33.90.0.243,179,475.38,5.93,89.5,0,4,0,0,10.2,85093.02,475.38,1,3.4,58,5,0,3,0
TXN100116,CUST1159,2025-05-02,11:50:00,38,Male,104523.35,"Los Angeles, CA",3370,Platinum,PROD557,Electronics,3,259.52,778.56,Crypto,None,Online,Mobile,Firefox,202.55.0.13,98,230.35,6.35,15.1,0,3,1,0,0.9,22574.3,230.35,3,2.4,78,0,3,4,0
TXN100117,CUST2407,2025-04-26,05:33:00,46,Male,124899.32,"New York, NY",1212,Standard,PROD426,Home & Kitchen,1,98.3,98.3,Debit Card,Discover,In-Store,None,None,188.38.47.87,152,492.93,13.41,63.4,0,3,0,0,14.0,74925.36,492.93,4,4.6,50,0,0,2,0
TXN100118,CUST1389,2025-07-29,23:47:00,53,Non-Binary,140696.7,"Dallas, TX",1091,Platinum,PROD404,Clothing,1,69.07,69.07,Bank Transfer,None,POS,None,None,40.27.184.1,109,62.06,12.38,56.3,2,3,0,0,3.6,6764.54,62.06,0,1.1,51,5,2,0,0
TXN100119,CUST1236,2025-06-07,13:34:00,48,Female,136859.69,"Phoenix, AZ",378,None,PROD496,Clothing,3,1063.74,3191.22,PayPal,None,In-Store,None,None,115.22.134.113,119,146.43,12.57,50.8,0,1,0,0,0.5,17425.17,146.43,0,3.7,99,3,1,4,0
TXN100120,CUST1792,2026-02-24,17:50:00,44,Non-Binary,110883.49,"Charlotte, NC",1949,None,PROD341,Beauty,3,103.96,311.88,Crypto,None,Online,Tablet,Opera,231.75.61.244,193,235.54,14.24,15.1,0,1,0,1,17.1,45459.22,235.54,1,1.2,40,5,3,1,0
TXN100121,CUST2284,2025-03-17,20:18:00,34,Female,138850.56,"Charlotte, NC",3311,Standard,PROD189,Beauty,5,482.85,2414.25,PayPal,None,Mobile App,Tablet,Edge,235.6.214.29,106,91.83,8.54,52.5,0,0,0,0,12.3,9733.98,91.83,4,4.1,66,4,2,3,0
TXN100122,CUST2341,2025-09-06,19:31:00,56,Female,29683.21,"Phoenix, AZ",1655,Gold,PROD733,Books,4,56.15,224.6,PayPal,None,In-Store,None,None,13.243.137.230,95,29.71,12.28,27.3,0,2,1,1,9.8,2822.45,29.71,5,3.7,59,1,2,3,1
TXN100123,CUST1657,2025-05-18,14:13:00,56,Non-Binary,36160.86,"San Diego, CA",870,VIP,PROD858,Beauty,5,1041.95,5209.75,Credit Card,None,In-Store,None,None,17.159.206.35,199,428.62,13.2,2.7,3,1,0,0,4.4,85295.38,428.62,0,2.0,88,0,2,1,0
TXN100124,CUST1950,2025-09-16,13:32:00,58,Male,110146.8,"Houston, TX",1530,VIP,PROD708,Beauty,2,1153.02,2306.04,Apple Pay,None,Mobile App,Mobile,Safari,215.132.46.73,7,205.55,2.53,51.5,0,1,0,0,0.4,1438.85,205.55,5,1.9,56,2,3,4,1
TXN100125,CUST2397,2025-01-05,16:10:00,26,Non-Binary,46650.08,"Fort Worth, TX",39,Gold,PROD358,Books,3,858.16,2574.48,Crypto,None,Mobile App,Mobile,Edge,219.178.235.65,55,244.02,10.19,74.2,0,3,0,0,1.5,13421.1,244.02,0,3.0,77,4,2,2,0
TXN100126,CUST1986,2025-02-02,11:28:00,35,Non-Binary,65642.13,"Phoenix, AZ",1074,Platinum,PROD292,Clothing,5,920.91,4604.55,Credit Card,None,POS,None,None,170.163.71.185,6,334.59,14.96,23.4,0,3,1,0,0.5,2007.54,334.59,3,3.9,54,2,1,4,1
TXN100127,CUST2307,2026-02-06,16:14:00,60,Female,88414.36,"Columbus, OH",701,None,PROD285,Home & Kitchen,1,570.23,570.23,Crypto,None,Mobile App,Tablet,Opera,196.93.171.168,22,126.68,3.43,78.4,1,3,1,0,2.5,2786.96,126.68,2,2.0,67,3,0,3,0
TXN100128,CUST2299,2025-10-26,19:48:00,57,Male,84027.46,"Houston, TX",2054,Standard,PROD988,Sports,4,640.51,2562.04,Apple Pay,None,Online,Desktop,Safari,255.102.175.105,145,448.57,14.8,13.0,0,5,0,0,42.0,65042.65,448.57,0,3.0,52,2,0,0,0
TXN100129,CUST1428,2026-01-25,05:45:00,54,Male,86197.14,"Fort Worth, TX",3198,Standard,PROD232,Books,4,763.85,3055.4,Apple Pay,None,POS,None,None,248.244.196.2,9,276.22,10.99,85.5,1,2,0,0,6.6,2485.98,276.22,0,3.7,61,1,2,2,0
TXN100130,CUST1785,2025-09-15,20:05:00,37,Male,33160.88,"New York, NY",1226,Platinum,PROD566,Sports,5,719.68,3598.4,PayPal,None,POS,None,None,228.68.175.231,125,192.44,2.91,85.3,0,3,0,0,32.9,24055.0,192.44,1,1.9,46,1,0,4,0
TXN100131,CUST1252,2025-07-07,22:12:00,68,Male,71899.05,"Austin, TX",1052,None,PROD738,Electronics,5,1193.67,5968.35,Crypto,None,Online,Tablet,Chrome,13.59.213.114,97,79.33,3.87,63.2,8,1,0,0,9.3,7695.01,79.33,2,2.7,42,5,2,4,1
TXN100132,CUST2240,2025-12-25,04:40:00,44,Male,88948.1,"San Jose, CA",487,Platinum,PROD216,Toys,1,602.31,602.31,Bank Transfer,None,In-Store,None,None,200.134.103.92,180,216.68,2.49,49.4,1,1,1,0,53.4,39002.4,216.68,2,1.9,31,5,0,0,0
TXN100133,CUST2370,2025-09-10,05:05:00,23,Non-Binary,34381.03,"Jacksonville, FL",419,Platinum,PROD759,Clothing,4,1186.51,4746.04,PayPal,None,Mobile App,Mobile,Chrome,26.89.20.219,74,192.9,10.18,38.4,2,0,0,0,27.8,14274.6,192.9,0,1.0,47,5,1,2,0
TXN100134,CUST1896,2026-05-05,21:13:00,35,Non-Binary,36618.91,"Columbus, OH",1408,Gold,PROD216,Beauty,4,1155.15,4620.6,PayPal,None,POS,None,None,177.244.215.167,42,74.27,10.47,5.4,1,1,0,0,46.6,3119.34,74.27,3,4.6,91,4,3,1,0
TXN100135,CUST1734,2025-11-10,00:59:00,73,Non-Binary,134993.78,"Jacksonville, FL",540,VIP,PROD599,Electronics,4,534.42,2137.68,Credit Card,Amex,Mobile App,Desktop,Opera,197.114.173.133,133,350.36,9.31,39.0,0,5,0,0,7.7,46597.88,350.36,3,2.4,79,1,0,0,0
TXN100136,CUST1321,2025-09-16,16:01:00,72,Female,133676.95,"Los Angeles, CA",3082,VIP,PROD428,Clothing,3,1164.47,3493.41,Credit Card,None,In-Store,None,None,141.193.206.210,60,57.84,6.72,51.6,2,0,1,0,0.2,3470.4,57.84,3,2.3,93,5,0,0,0
TXN100137,CUST1073,2025-10-13,18:44:00,18,Male,123972.91,"San Jose, CA",2616,Platinum,PROD620,Books,2,788.97,1577.94,Apple Pay,None,Mobile App,Mobile,Chrome,210.114.232.85,143,388.36,9.04,64.5,2,2,1,0,7.7,55535.48,388.36,0,1.4,58,0,2,2,1
TXN100138,CUST2297,2026-05-09,09:57:00,53,Non-Binary,71736.3,"Los Angeles, CA",192,Gold,PROD604,Clothing,4,137.28,549.12,Bank Transfer,None,In-Store,None,None,49.61.201.56,117,415.79,2.94,30.5,3,3,0,1,17.0,48647.43,415.79,5,4.3,45,3,3,4,1
TXN100139,CUST2032,2025-03-10,17:01:00,18,Non-Binary,117026.74,"Dallas, TX",1777,None,PROD594,Books,2,833.26,1666.52,Debit Card,Mastercard,Online,Mobile,Opera,156.164.196.108,155,459.64,11.46,24.7,0,2,1,0,6.9,71244.2,459.64,3,4.2,47,3,2,4,1
TXN100140,CUST1642,2025-12-31,18:53:00,58,Male,50111.14,"San Jose, CA",2931,Platinum,PROD803,Home & Kitchen,2,1177.79,2355.58,Crypto,None,In-Store,None,None,129.165.59.195,90,289.89,8.78,84.8,0,5,1,0,27.9,26090.1,289.89,5,4.0,98,2,3,0,0
TXN100141,CUST1051,2025-07-15,04:57:00,21,Non-Binary,32075.6,"Phoenix, AZ",3077,Gold,PROD393,Sports,3,184.25,552.75,Credit Card,Amex,In-Store,None,None,193.16.183.209,115,69.19,13.03,66.6,1,1,1,0,1.9,7956.85,69.19,1,3.0,66,5,0,3,0
TXN100142,CUST2403,2025-06-10,18:50:00,21,Male,117958.75,"Houston, TX",2546,VIP,PROD949,Clothing,3,908.58,2725.74,Bank Transfer,None,In-Store,None,None,199.99.150.115,45,492.06,1.21,86.6,0,5,0,0,15.9,22142.7,492.06,3,1.2,65,4,2,1,0
TXN100143,CUST1522,2025-01-03,11:16:00,47,Non-Binary,142186.81,"New York, NY",634,Platinum,PROD711,Electronics,5,1013.34,5066.7,PayPal,None,POS,None,None,203.183.37.201,181,172.57,3.38,16.6,0,0,0,0,8.6,31235.17,172.57,3,3.2,81,0,2,1,0
TXN100144,CUST2358,2025-06-19,11:18:00,41,Female,52305.66,"Fort Worth, TX",2537,None,PROD586,Books,1,146.52,146.52,PayPal,None,POS,None,None,62.124.20.175,82,203.06,11.96,10.3,0,2,1,0,28.7,16650.92,203.06,0,4.6,77,4,3,3,0
TXN100145,CUST2334,2025-04-09,10:56:00,50,Male,143526.48,"Chicago, IL",3172,None,PROD646,Electronics,1,260.83,260.83,Crypto,None,In-Store,None,None,222.217.53.53,137,417.8,13.19,66.7,0,3,0,0,1.8,57238.6,417.8,5,3.7,33,3,2,0,0
TXN100146,CUST1111,2025-04-02,08:35:00,53,Male,96870.29,"Houston, TX",1064,VIP,PROD497,Beauty,4,525.3,2101.2,Credit Card,Discover,Online,Tablet,Chrome,165.32.23.180,18,191.7,7.59,26.2,1,5,1,0,34.5,3450.6,191.7,4,1.3,86,3,3,0,0
TXN100147,CUST2092,2025-04-23,04:39:00,65,Female,124596.3,"Columbus, OH",2240,Platinum,PROD749,Clothing,3,815.97,2447.91,Crypto,None,Mobile App,Desktop,Opera,224.72.63.11,1,294.9,5.97,49.3,1,0,1,0,1.8,294.9,294.9,1,4.0,74,1,3,4,1
TXN100148,CUST1291,2025-03-24,06:16:00,32,Non-Binary,129343.55,"Houston, TX",474,Gold,PROD787,Toys,5,1024.18,5120.9,Bank Transfer,None,POS,None,None,166.37.148.172,17,140.33,3.04,52.3,5,2,1,0,9.3,2385.61,140.33,1,3.7,60,0,2,4,1
TXN100149,CUST1142,2026-04-06,06:36:00,38,Female,81330.75,"San Jose, CA",2705,Platinum,PROD810,Books,2,683.01,1366.02,PayPal,None,Mobile App,Mobile,Safari,2.160.126.202,56,361.86,9.65,25.0,1,2,0,1,85.4,20264.16,361.86,5,3.9,91,3,3,2,1
TXN100150,CUST1625,2025-09-07,18:49:00,24,Male,105693.95,"Los Angeles, CA",3452,Platinum,PROD979,Toys,2,1070.64,2141.28,Debit Card,Amex,Online,Tablet,Chrome,229.9.15.209,148,297.87,11.56,19.2,1,0,1,0,1.7,44084.76,297.87,4,4.6,99,3,1,2,1
TXN100151,CUST1803,2025-04-25,20:07:00,64,Female,41735.16,"Dallas, TX",2095,Standard,PROD506,Home & Kitchen,5,22.6,113.0,Debit Card,None,In-Store,None,None,194.71.228.41,45,291.85,8.53,78.5,1,1,1,0,11.0,13133.25,291.85,2,1.2,92,1,0,2,0
TXN100152,CUST1087,2025-12-09,07:03:00,51,Female,73511.64,"Charlotte, NC",1867,Standard,PROD140,Sports,3,132.84,398.52,Bank Transfer,None,Mobile App,Tablet,Firefox,149.89.192.168,96,195.34,9.83,75.2,2,4,1,0,13.6,18752.64,195.34,3,4.9,58,4,3,2,0
TXN100153,CUST1706,2025-09-07,16:27:00,74,Non-Binary,25824.71,"Charlotte, NC",574,VIP,PROD269,Clothing,1,622.3,622.3,PayPal,None,In-Store,None,None,39.95.80.93,154,364.31,1.86,20.8,0,2,0,0,1.2,56103.74,364.31,3,3.7,91,1,1,3,1
TXN100154,CUST1088,2025-03-07,19:34:00,55,Male,41840.51,"Dallas, TX",165,None,PROD250,Electronics,2,317.33,634.66,Debit Card,None,POS,None,None,154.9.145.243,21,123.96,9.14,42.5,0,3,0,0,21.0,2603.16,123.96,1,4.3,48,4,1,4,0
TXN100155,CUST1541,2025-03-27,23:24:00,39,Female,99566.67,"Los Angeles, CA",946,VIP,PROD494,Clothing,1,29.71,29.71,Bank Transfer,None,POS,None,None,212.76.49.46,121,452.77,9.04,79.0,1,4,0,0,65.5,54785.17,452.77,0,2.9,46,4,0,3,0
TXN100156,CUST1758,2026-03-24,01:28:00,62,Non-Binary,78619.53,"Fort Worth, TX",1979,VIP,PROD458,Books,5,126.28,631.4,Debit Card,Amex,POS,None,None,197.119.42.73,153,440.85,6.19,17.1,0,5,0,0,40.6,67450.05,440.85,4,3.1,96,0,3,1,0
TXN100157,CUST1646,2025-07-29,12:21:00,24,Male,78258.95,"San Jose, CA",1043,Platinum,PROD975,Books,4,681.96,2727.84,Bank Transfer,None,Mobile App,Tablet,Edge,194.104.211.142,200,287.63,2.76,50.4,0,3,1,1,0.2,57526.0,287.63,2,3.3,80,5,1,0,1
TXN100158,CUST1470,2025-08-17,23:52:00,28,Male,51807.27,"San Antonio, TX",3224,Platinum,PROD920,Books,5,839.5,4197.5,Crypto,None,Online,Desktop,Edge,247.2.46.211,37,246.4,9.04,8.0,3,2,0,0,44.4,9116.8,246.4,2,1.3,34,5,3,3,0
TXN100159,CUST2067,2025-05-27,20:23:00,21,Male,105036.41,"San Diego, CA",48,Gold,PROD970,Sports,5,350.35,1751.75,Credit Card,None,In-Store,None,None,158.86.18.93,61,334.41,14.64,7.9,0,2,1,1,1.5,20399.01,334.41,2,3.7,81,4,1,4,1
TXN100160,CUST1031,2026-01-13,02:20:00,23,Non-Binary,60561.72,"Columbus, OH",2295,None,PROD456,Home & Kitchen,3,279.29,837.87,Debit Card,Discover,POS,None,None,148.2.133.45,104,262.99,8.42,45.3,0,2,0,1,14.8,27350.96,262.99,4,4.8,98,4,2,3,1
TXN100161,CUST1772,2025-10-16,16:30:00,67,Male,119684.16,"Fort Worth, TX",1884,VIP,PROD700,Toys,1,583.54,583.54,PayPal,None,Online,Mobile,Safari,174.117.161.106,90,267.92,0.24,74.9,0,1,1,0,12.1,24112.8,267.92,0,2.6,73,0,1,3,0
TXN100162,CUST1447,2026-04-03,19:34:00,35,Male,143389.76,"Austin, TX",783,VIP,PROD854,Clothing,2,885.16,1770.32,PayPal,None,In-Store,None,None,59.103.127.215,158,190.89,11.71,10.9,0,0,1,0,46.3,30160.62,190.89,4,1.0,99,0,3,2,1
TXN100163,CUST2271,2025-06-11,16:48:00,75,Non-Binary,133596.1,"San Diego, CA",754,None,PROD386,Beauty,2,902.7,1805.4,Debit Card,Visa,POS,None,None,123.16.177.101,175,392.43,6.91,10.9,0,4,1,0,60.1,68675.25,392.43,2,3.8,31,5,1,3,1
TXN100164,CUST2189,2025-02-21,11:06:00,41,Non-Binary,132730.25,"Chicago, IL",2251,Platinum,PROD342,Home & Kitchen,4,1150.65,4602.6,PayPal,None,Mobile App,Desktop,Edge,109.107.214.180,192,198.71,12.83,25.2,2,1,0,0,19.4,38152.32,198.71,4,3.7,42,5,2,1,0
TXN100165,CUST1780,2025-04-11,04:58:00,69,Non-Binary,43693.51,"Fort Worth, TX",44,Gold,PROD531,Beauty,2,1194.72,2389.44,Crypto,None,Mobile App,Mobile,Firefox,65.24.203.26,176,98.4,3.31,23.0,0,5,0,0,12.5,17318.4,98.4,3,4.0,63,2,2,4,0
TXN100166,CUST1527,2025-06-26,00:40:00,44,Male,68886.31,"Austin, TX",2485,Gold,PROD690,Books,5,217.7,1088.5,PayPal,None,Mobile App,Mobile,Opera,125.228.40.98,157,157.53,9.51,13.1,0,1,1,0,1.6,24732.21,157.53,3,3.5,81,0,0,1,0
TXN100167,CUST1642,2025-06-12,22:17:00,36,Non-Binary,58434.05,"Austin, TX",1624,Platinum,PROD555,Toys,3,900.0,2700.0,Bank Transfer,None,POS,None,None,106.85.94.219,5,80.02,3.6,22.7,5,5,0,1,24.0,400.1,80.02,1,1.7,43,0,0,3,1
TXN100168,CUST2123,2025-01-28,00:53:00,67,Female,90497.85,"Los Angeles, CA",430,Platinum,PROD732,Clothing,1,789.25,789.25,Apple Pay,None,Mobile App,Desktop,Safari,189.145.226.161,32,83.01,12.59,2.7,0,5,1,0,33.6,2656.32,83.01,2,4.5,89,4,2,4,0
TXN100169,CUST2428,2025-10-04,06:02:00,55,Non-Binary,82067.93,"Jacksonville, FL",2609,None,PROD545,Books,5,378.5,1892.5,PayPal,None,POS,None,None,139.116.45.114,78,195.58,3.97,27.4,0,0,0,0,48.4,15255.24,195.58,2,2.1,98,0,3,3,0
TXN100170,CUST1881,2026-02-13,09:59:00,56,Male,124595.92,"Dallas, TX",1535,Gold,PROD521,Books,4,479.75,1919.0,Debit Card,Discover,POS,None,None,57.134.40.109,160,134.99,11.49,81.9,1,5,1,1,25.9,21598.4,134.99,2,3.6,98,2,3,1,1
TXN100171,CUST1140,2025-04-04,04:39:00,36,Male,104611.59,"San Jose, CA",1859,Platinum,PROD817,Books,4,233.47,933.88,Credit Card,Mastercard,Online,Tablet,Chrome,48.52.144.69,32,363.29,10.93,21.0,0,1,0,0,54.0,11625.28,363.29,3,1.9,83,2,3,2,0
TXN100172,CUST1064,2025-06-19,02:44:00,71,Male,32004.79,"Fort Worth, TX",1612,Standard,PROD656,Beauty,2,238.71,477.42,PayPal,None,POS,None,None,213.6.62.250,196,363.05,5.83,87.8,2,1,0,0,0.5,71157.8,363.05,1,2.8,42,4,1,3,0
TXN100173,CUST1639,2026-04-25,11:01:00,28,Non-Binary,116029.63,"Jacksonville, FL",2256,None,PROD225,Home & Kitchen,4,769.84,3079.36,Debit Card,Amex,Online,Tablet,Safari,250.57.120.163,111,175.77,2.59,24.9,0,0,1,0,87.3,19510.47,175.77,1,1.0,35,4,3,4,1
TXN100174,CUST1317,2025-07-10,03:03:00,33,Male,87489.9,"Austin, TX",2538,Platinum,PROD877,Sports,1,81.13,81.13,Crypto,None,In-Store,None,None,180.54.64.125,59,172.03,8.42,58.1,0,2,1,0,9.6,10149.77,172.03,5,1.8,78,2,1,2,0
TXN100175,CUST1993,2025-12-28,14:56:00,53,Female,92841.76,"San Diego, CA",782,None,PROD291,Books,3,395.18,1185.54,Apple Pay,None,Mobile App,Tablet,Opera,42.35.79.116,75,413.32,8.17,40.9,3,5,1,0,36.4,30999.0,413.32,5,1.7,32,4,2,4,1
TXN100176,CUST1489,2025-06-14,02:09:00,60,Non-Binary,127381.22,"Houston, TX",2151,VIP,PROD884,Books,2,739.52,1479.04,PayPal,None,POS,None,None,165.164.56.25,133,336.27,0.75,84.4,0,1,0,0,6.4,44723.91,336.27,1,1.4,54,0,0,4,0
TXN100177,CUST1795,2025-12-03,16:43:00,51,Non-Binary,112664.25,"Phoenix, AZ",206,Platinum,PROD326,Books,1,25.57,25.57,Debit Card,Discover,Online,Mobile,Chrome,93.212.188.204,181,47.98,9.29,47.7,0,5,0,0,33.5,8684.38,47.98,2,1.3,57,4,0,0,0
TXN100178,CUST2088,2025-07-17,06:28:00,30,Non-Binary,107109.56,"San Jose, CA",2566,Gold,PROD671,Sports,5,504.07,2520.35,Credit Card,None,Mobile App,Tablet,Edge,180.218.53.43,46,283.98,7.62,59.2,8,4,1,1,16.2,13063.08,283.98,2,4.6,100,2,2,3,1
