TransactionID,CustomerID,TransactionDate,TransactionTime,Age,Gender,Income,Location,AccountAgeDays,Membership,ProductID,Category,Quantity,Price,TotalAmount,PaymentMethod,CardType,TransactionChannel,DeviceType,Browser,IPAddress,PreviousTransactionCount,AverageTransactionAmount,TransactionFrequency,TimeSinceLastTransaction,FailedLoginAttempts,PasswordChangeCount,NewDeviceLogin,IsInternational,DistanceFromHome,CustomerTotalSpend,CustomerAverageSpend,CustomerComplaints,CustomerRating,CustomerHealthScore,RefundCount,ChargebackCount,SuspiciousActivityCount,Fraud
TXN100088,CUST1254,2026-06-18,22:41:00,40,Male,105874.98,"New York, NY",2311,VIP,PROD870,Home & Kitchen,4,136.07,544.28,Credit Card,Amex,In-Store,None,None,131.113.228.96,100,242.27,10.23,62.2,8,1,1,0,14.6,24227.0,242.27,0,2.9,67,3,0,0,0
TXN100089,CUST1747,2026-02-06,11:53:00,37,Female,81916.58,"Houston, TX",2139,VIP,PROD456,Beauty,1,531.42,531.42,Crypto,None,POS,None,None,82.34.153.12,29,30.84,5.21,9.9,2,1,0,0,23.9,894.36,30.84,4,1.7,50,2,2,3,0
TXN100090,CUST1237,2026-04-14,21:29:00,29,Male,105059.86,"San Antonio, TX",1625,Standard,PROD855,Books,2,544.99,1089.98,Apple Pay,None,POS,None,None,2.109.105.72,16,297.13,12.01,48.4,1,2,1,0,7.0,4754.08,297.13,1,2.8,63,5,1,2,1
TXN100091,CUST1611,2026-04-10,20:51:00,43,Non-Binary,39279.01,"Philadelphia, PA",3468,VIP,PROD732,Clothing,3,1103.23,3309.69,Bank Transfer,None,Online,Tablet,Safari,81.60.122.79,29,107.86,10.43,46.0,1,3,0,0,40.4,3127.94,107.86,4,2.5,53,3,2,1,0
TXN100092,CUST1501,2026-03-15,04:47:00,29,Female,130248.15,"San Jose, CA",224,Platinum,PROD109,Beauty,2,242.2,484.4,Apple Pay,None,POS,None,None,105.251.212.182,113,254.58,1.33,2.9,2,1,1,0,13.9,28767.54,254.58,0,2.1,98,2,0,3,0
TXN100093,CUST1791,2026-05-07,18:45:00,50,Male,96589.26,"Phoenix, AZ",3179,None,PROD943,Home & Kitchen,5,988.91,4944.55,Credit Card,Discover,In-Store,None,None,254.217.52.189,63,162.9,14.99,40.5,1,2,0,0,24.2,10262.7,162.9,3,4.5,45,1,0,2,0
TXN100094,CUST1624,2026-06-11,14:36:00,28,Non-Binary,42404.37,"Houston, TX",3337,Gold,PROD924,Electronics,5,427.47,2137.35,PayPal,None,In-Store,None,None,83.149.148.147,68,477.15,7.76,81.0,1,0,0,0,8.2,32446.2,477.15,3,4.7,65,5,0,1,0
TXN100095,CUST1728,2026-03-24,08:26:00,66,Non-Binary,74087.59,"Chicago, IL",2370,Platinum,PROD742,Beauty,4,547.87,2191.48,Crypto,None,Online,Mobile,Opera,192.142.188.117,124,177.1,0.14,69.7,0,5,0,0,17.3,21960.4,177.1,3,3.5,75,0,2,3,0
TXN100096,CUST1439,2026-02-24,16:53:00,35,Female,128542.95,"Philadelphia, PA",2246,None,PROD233,Books,4,948.08,3792.32,Crypto,None,Online,Desktop,Chrome,161.235.8.32,40,231.82,0.11,86.2,0,1,0,0,15.6,9272.8,231.82,2,1.6,65,0,2,2,0
TXN100097,CUST1380,2026-06-20,22:08:00,28,Male,74542.7,"Phoenix, AZ",2978,Gold,PROD539,Sports,1,847.4,847.4,Credit Card,Mastercard,POS,None,None,20.67.115.133,113,24.46,10.46,73.6,0,3,0,0,0.6,2763.98,24.46,3,1.3,79,0,2,0,0
TXN100098,CUST1376,2026-03-18,04:40:00,42,Male,105197.02,"Chicago, IL",285,None,PROD676,Electronics,5,783.52,3917.6,Apple Pay,None,Mobile App,Tablet,Safari,161.77.210.158,113,432.78,1.39,9.1,0,0,1,0,8.9,48904.14,432.78,2,4.9,70,1,0,2,1
TXN100099,CUST1660,2026-01-22,08:28:00,53,Non-Binary,100000.98,"San Jose, CA",1172,Standard,PROD968,Toys,3,254.48,763.44,Bank Transfer,None,In-Store,None,None,192.200.151.166,13,396.22,11.93,21.6,0,3,0,0,29.4,5150.86,396.22,1,3.0,39,4,0,2,0
TXN100100,CUST1135,2026-04-10,19:24:00,44,Female,93294.53,"Chicago, IL",3129,VIP,PROD888,Electronics,1,708.96,708.96,Credit Card,Amex,In-Store,None,None,11.30.203.130,73,321.71,7.57,37.4,0,5,1,0,1.8,23484.83,321.71,0,3.6,98,4,0,2,0
TXN100101,CUST1080,2026-05-11,06:56:00,69,Male,92048.77,"San Antonio, TX",2407,Standard,PROD417,Sports,4,878.65,3514.6,Debit Card,Visa,In-Store,None,None,23.222.59.117,14,168.46,11.15,66.7,0,0,0,0,15.6,2358.44,168.46,1,3.8,50,3,1,2,0
TXN100102,CUST1129,2026-03-10,04:01:00,67,Male,66876.38,"San Antonio, TX",1119,None,PROD165,Home & Kitchen,5,756.76,3783.8,Apple Pay,None,POS,None,None,131.184.28.128,145,100.1,2.44,69.6,0,4,0,0,74.5,14514.5,100.1,1,4.0,30,0,0,1,0
TXN100103,CUST1372,2026-04-09,05:07:00,29,Male,94108.1,"San Antonio, TX",924,Platinum,PROD354,Beauty,3,332.8,998.4,Credit Card,None,Mobile App,Desktop,Opera,173.26.91.58,132,491.08,14.32,6.3,0,3,1,0,31.7,64822.56,491.08,2,2.3,100,3,0,2,0
TXN100104,CUST1577,2026-03-19,21:15:00,33,Female,71034.2,"San Diego, CA",3169,Gold,PROD850,Books,2,189.17,378.34,Apple Pay,None,Online,Desktop,Opera,89.4.171.1,96,427.52,10.94,9.4,0,4,0,0,1.6,41041.92,427.52,3,3.0,37,1,2,2,0
TXN100105,CUST1943,2026-03-01,17:44:00,44,Non-Binary,136947.24,"San Diego, CA",3068,Standard,PROD694,Electronics,5,168.88,844.4,Apple Pay,None,Online,Tablet,Opera,16.222.66.61,74,145.28,4.79,72.1,0,5,1,1,36.2,10750.72,145.28,2,2.8,59,0,0,1,0
TXN100106,CUST1598,2026-01-28,05:18:00,24,Male,81195.84,"Philadelphia, PA",1670,Standard,PROD648,Home & Kitchen,2,547.78,1095.56,Apple Pay,None,Mobile App,Desktop,Chrome,41.155.20.56,83,91.2,10.7,87.2,0,3,0,0,3.8,7569.6,91.2,2,2.0,52,0,1,3,0
TXN100107,CUST1563,2026-03-05,03:13:00,47,Male,125487.09,"Chicago, IL",502,Standard,PROD163,Toys,2,165.55,331.1,Apple Pay,None,Mobile App,Tablet,Chrome,150.132.38.6,16,114.92,9.73,72.9,0,0,1,0,15.9,1838.72,114.92,0,1.2,89,0,0,3,0
TXN100108,CUST1404,2026-05-08,01:00:00,42,Non-Binary,78333.0,"Philadelphia, PA",884,Gold,PROD381,Home & Kitchen,4,1061.27,4245.08,Credit Card,None,In-Store,None,None,166.151.255.106,140,249.93,1.41,34.5,1,3,0,0,6.6,34990.2,249.93,4,2.0,99,0,1,2,0
TXN100109,CUST1800,2026-05-05,11:44:00,54,Non-Binary,65200.55,"Phoenix, AZ",741,Standard,PROD426,Books,2,44.87,89.74,PayPal,None,Online,Mobile,Opera,92.119.81.26,63,335.29,4.07,73.5,3,5,0,0,16.2,21123.27,335.29,1,3.3,79,2,0,1,0
TXN100110,CUST1325,2026-06-28,12:14:00,55,Male,112931.61,"Philadelphia, PA",2330,None,PROD245,Books,2,1005.67,2011.34,Apple Pay,None,Mobile App,Desktop,Edge,10.46.28.60,56,29.57,7.22,29.9,0,4,0,0,5.7,1655.92,29.57,1,2.4,52,2,0,0,0
TXN100111,CUST1721,2026-02-06,03:47:00,72,Non-Binary,132583.68,"Los Angeles, CA",1535,VIP,PROD700,Electronics,3,369.1,1107.3,Debit Card,Mastercard,POS,None,None,203.249.162.45,143,352.91,13.94,70.9,0,1,0,0,0.3,50466.13,352.91,3,2.2,67,1,0,0,0
TXN100112,CUST1971,2026-05-27,13:21:00,72,Non-Binary,29047.84,"San Jose, CA",1308,None,PROD326,Sports,5,133.89,669.45,Apple Pay,None,In-Store,None,None,85.39.121.89,81,100.59,13.29,8.1,0,5,1,0,0.8,8147.79,100.59,3,1.0,56,1,2,0,0
TXN100113,CUST1805,2026-01-28,00:02:00,21,Female,79777.52,"San Antonio, TX",686,VIP,PROD604,Beauty,3,659.77,1979.31,Credit Card,Discover,In-Store,None,None,42.231.37.205,8,161.56,4.85,85.7,2,0,1,0,12.9,1292.48,161.56,1,4.6,50,5,0,0,0
TXN100114,CUST1628,2026-05-04,01:03:00,45,Non-Binary,45624.65,"San Antonio, TX",648,Standard,PROD203,Home & Kitchen,2,1169.53,2339.06,Apple Pay,None,Mobile App,Tablet,Firefox,77.121.49.13,100,294.45,12.61,13.9,0,2,0,0,12.8,29445.0,294.45,3,1.4,91,1,0,0,0
TXN100115,CUST1653,2026-03-16,02:47:00,48,Male,63544.18,"San Antonio, TX",1933,VIP,PROD776,Home & Kitchen,1,773.82,773.82,Apple Pay,None,In-Store,None,None,95.195.189.48,114,41.42,6.65,23.8,0,2,0,0,10.2,4721.88,41.42,1,4.0,42,0,2,2,0
TXN100116,CUST1423,2026-05-31,07:45:00,53,Male,130099.65,"Dallas, TX",1719,None,PROD803,Toys,4,691.53,2766.12,Debit Card,Discover,Mobile App,Desktop,Edge,232.17.75.31,114,102.98,14.77,87.5,0,1,0,0,0.9,11739.72,102.98,0,2.7,85,1,2,1,0
TXN100117,CUST1264,2026-03-23,02:17:00,23,Female,94545.53,"Dallas, TX",1340,Platinum,PROD632,Beauty,1,946.0,946.0,Bank Transfer,None,POS,None,None,29.212.76.38,145,302.21,11.4,84.6,0,0,0,0,14.0,43820.45,302.21,2,4.5,74,3,1,3,0
TXN100118,CUST1585,2026-06-05,16:08:00,20,Male,59426.77,"Chicago, IL",2537,None,PROD797,Sports,4,56.15,224.6,PayPal,None,In-Store,None,None,13.243.137.230,95,29.71,12.28,27.3,2,2,1,0,3.6,2822.45,29.71,0,4.9,59,1,1,3,0
TXN100119,CUST1328,2026-03-10,14:13:00,56,Non-Binary,36160.86,"San Diego, CA",870,VIP,PROD858,Beauty,5,1041.95,5209.75,Credit Card,None,In-Store,None,None,17.159.206.35,134,442.08,0.53,17.4,0,1,0,0,0.5,59238.72,442.08,1,1.1,36,2,2,1,0
TXN100120,CUST1843,2026-04-29,17:14:00,43,Non-Binary,140384.2,"New York, NY",995,Platinum,PROD600,Books,4,221.32,885.28,Apple Pay,None,Mobile App,Mobile,Safari,215.132.46.73,7,205.55,2.53,51.5,0,1,0,1,17.1,1438.85,205.55,1,3.7,64,5,1,0,0
TXN100121,CUST1990,2026-06-24,00:18:00,48,Male,105921.44,"San Jose, CA",3285,Standard,PROD329,Home & Kitchen,5,968.05,4840.25,PayPal,None,Mobile App,Mobile,Edge,219.178.235.65,55,244.02,10.19,74.2,0,3,0,0,12.3,13421.1,244.02,0,3.0,77,4,2,2,0
TXN100122,CUST1110,2026-05-04,02:10:00,39,Female,105074.34,"Phoenix, AZ",1074,Platinum,PROD292,Clothing,5,920.91,4604.55,Credit Card,None,POS,None,None,170.163.71.185,6,334.59,14.96,23.4,0,3,1,1,9.8,2007.54,334.59,3,3.9,54,2,2,1,1
TXN100123,CUST1702,2026-05-17,21:47:00,68,Female,138315.81,"Philadelphia, PA",2082,Platinum,PROD965,Clothing,5,225.55,1127.75,Credit Card,Discover,In-Store,None,None,190.132.93.243,85,334.13,3.41,20.2,3,2,1,0,4.4,28401.05,334.13,2,2.5,67,3,0,3,1
TXN100124,CUST1054,2026-06-12,19:55:00,55,Non-Binary,33901.97,"Houston, TX",2054,Standard,PROD988,Sports,4,640.51,2562.04,Apple Pay,None,Online,Desktop,Safari,255.102.175.105,145,448.57,14.8,13.0,0,5,0,0,0.4,65042.65,448.57,0,3.0,52,2,2,0,1
TXN100125,CUST1280,2026-02-23,05:45:00,54,Male,86197.14,"Los Angeles, CA",535,None,PROD544,Sports,4,490.04,1960.16,Apple Pay,None,POS,None,None,2.19.102.188,95,476.03,13.39,68.1,0,4,0,0,1.5,45222.85,476.03,0,3.7,61,1,2,2,0
TXN100126,CUST1105,2026-04-09,17:10:00,55,Female,45877.52,"New York, NY",1226,Platinum,PROD566,Sports,5,719.68,3598.4,PayPal,None,POS,None,None,228.68.175.231,125,192.44,2.91,85.3,0,3,0,0,0.5,24055.0,192.44,1,1.9,46,1,2,0,0
TXN100127,CUST1173,2026-02-01,12:30:00,63,Non-Binary,124015.89,"San Antonio, TX",3595,Platinum,PROD889,Books,5,67.82,339.1,Credit Card,Visa,Online,Desktop,Chrome,107.227.194.32,140,141.31,10.56,18.6,1,5,0,0,2.5,19783.4,141.31,2,2.7,42,5,2,2,0
TXN100128,CUST1717,2026-02-05,14:17:00,71,Male,88948.1,"San Jose, CA",487,Platinum,PROD216,Toys,1,602.31,602.31,Bank Transfer,None,In-Store,None,None,200.134.103.92,104,161.77,0.69,44.7,0,1,1,0,42.0,16824.08,161.77,2,1.9,31,5,0,0,0
TXN100129,CUST1685,2026-05-07,05:05:00,23,Non-Binary,34381.03,"Los Angeles, CA",1053,Gold,PROD567,Home & Kitchen,3,562.49,1687.47,Credit Card,Mastercard,Online,Mobile,Firefox,206.160.218.190,29,65.6,11.4,4.2,1,1,0,0,6.6,1902.4,65.6,2,2.4,86,4,1,0,0
TXN100130,CUST1350,2026-02-16,03:53:00,43,Female,145288.74,"Phoenix, AZ",3428,VIP,PROD806,Toys,4,961.88,3847.52,Crypto,None,In-Store,None,None,29.67.30.252,40,69.78,13.68,43.5,0,4,1,0,32.9,2791.2,69.78,1,3.4,75,4,0,1,0
TXN100131,CUST1499,2026-01-29,14:02:00,46,Male,32917.01,"Philadelphia, PA",55,None,PROD885,Sports,5,871.29,4356.45,Debit Card,Amex,Online,Mobile,Safari,124.177.197.39,142,448.19,9.23,1.1,8,1,1,0,9.3,63642.98,448.19,3,4.5,39,3,1,1,1
TXN100132,CUST1338,2026-03-13,01:43:00,50,Male,93811.95,"San Antonio, TX",1656,Gold,PROD180,Beauty,4,963.5,3854.0,Apple Pay,None,Online,Mobile,Edge,81.60.254.191,4,69.27,6.24,50.2,1,0,0,0,53.4,277.08,69.27,4,4.9,68,4,2,1,0
TXN100133,CUST1467,2026-03-29,12:24:00,70,Male,127073.59,"San Diego, CA",1364,None,PROD885,Books,5,573.03,2865.15,Crypto,None,Mobile App,Tablet,Edge,30.49.113.1,87,190.47,9.54,72.0,2,4,1,0,27.8,16570.89,190.47,0,1.2,51,3,0,3,1
TXN100134,CUST1109,2026-03-07,20:51:00,30,Male,40093.23,"San Antonio, TX",888,VIP,PROD944,Toys,2,862.98,1725.96,Credit Card,Discover,Online,Tablet,Opera,32.230.234.169,150,478.97,2.11,44.9,1,4,0,0,46.6,71845.5,478.97,4,4.7,91,4,0,1,0
TXN100135,CUST1131,2026-01-27,13:13:00,60,Non-Binary,100770.1,"Philadelphia, PA",2069,VIP,PROD528,Books,2,335.58,671.16,PayPal,None,Mobile App,Mobile,Safari,36.211.153.216,140,433.14,10.71,84.2,0,5,0,0,7.7,60639.6,433.14,1,1.8,67,5,1,1,0
TXN100136,CUST1665,2026-02-15,17:11:00,52,Non-Binary,104609.68,"Los Angeles, CA",3121,Platinum,PROD675,Beauty,5,689.06,3445.3,Crypto,None,POS,None,None,173.146.216.207,3,270.91,0.48,13.2,2,5,0,0,0.2,812.73,270.91,1,2.1,50,2,2,2,0
TXN100137,CUST1063,2026-06-26,10:04:00,31,Non-Binary,29038.3,"San Diego, CA",424,None,PROD988,Sports,5,1039.16,5195.8,Crypto,None,POS,None,None,61.147.24.238,97,206.03,14.35,87.8,2,2,0,0,7.7,19984.91,206.03,0,4.0,55,4,1,1,0
TXN100138,CUST1721,2026-06-15,12:33:00,66,Non-Binary,93326.89,"San Jose, CA",809,Gold,PROD401,Beauty,2,1180.31,2360.62,Credit Card,Mastercard,In-Store,None,None,189.61.193.11,109,153.97,4.04,14.6,3,2,0,1,17.0,16782.73,153.97,2,2.9,49,0,0,2,1
TXN100139,CUST1611,2026-01-14,21:20:00,57,Non-Binary,62644.35,"San Jose, CA",2258,Platinum,PROD174,Toys,3,635.22,1905.66,Debit Card,None,Online,Tablet,Safari,107.206.47.90,56,444.03,9.98,29.9,0,2,0,0,6.9,24865.68,444.03,4,3.1,31,0,2,2,0
TXN100140,CUST1926,2026-06-14,20:56:00,57,Male,144862.1,"Philadelphia, PA",1567,Standard,PROD495,Home & Kitchen,5,871.53,4357.65,Credit Card,None,Mobile App,Tablet,Opera,115.249.22.76,49,173.75,1.33,8.7,0,4,0,0,27.9,8513.75,173.75,0,1.8,57,5,1,0,0
TXN100141,CUST1848,2026-06-29,14:51:00,59,Male,118361.35,"Chicago, IL",102,VIP,PROD834,Home & Kitchen,1,114.15,114.15,Credit Card,Mastercard,Mobile App,Tablet,Chrome,148.116.132.105,99,236.54,6.13,28.5,1,3,0,0,1.9,23417.46,236.54,4,1.0,38,5,2,0,0
TXN100142,CUST1074,2026-04-02,17:09:00,24,Female,123361.49,"Phoenix, AZ",2489,Standard,PROD388,Toys,4,463.88,1855.52,Crypto,None,Online,Mobile,Safari,137.112.69.192,100,402.45,12.76,26.6,0,5,0,0,15.9,40245.0,402.45,2,3.7,77,0,2,1,0
TXN100143,CUST1005,2026-05-27,20:21:00,43,Non-Binary,93440.68,"Los Angeles, CA",1253,Gold,PROD866,Sports,3,261.97,785.91,Crypto,None,In-Store,None,None,42.94.113.158,64,113.28,2.8,72.0,0,0,1,0,8.6,7249.92,113.28,4,1.3,38,2,0,1,0
TXN100144,CUST1498,2026-03-26,12:11:00,26,Non-Binary,106934.12,"Los Angeles, CA",1172,None,PROD171,Clothing,3,588.17,1764.51,PayPal,None,Mobile App,Tablet,Opera,40.186.161.246,109,100.95,4.77,70.7,0,5,1,0,28.7,11003.55,100.95,2,4.4,47,5,2,2,1
TXN100145,CUST1898,2026-05-03,15:47:00,46,Female,121845.87,"San Diego, CA",2264,Standard,PROD279,Sports,5,107.55,537.75,PayPal,None,In-Store,None,None,229.100.134.188,19,369.16,13.39,76.5,0,5,0,0,1.8,7014.04,369.16,4,3.3,57,0,2,2,0
TXN100146,CUST1552,2026-05-01,22:19:00,67,Male,70727.33,"Houston, TX",3167,None,PROD850,Toys,3,169.32,507.96,Bank Transfer,None,Online,Mobile,Firefox,129.5.122.218,42,383.46,2.19,14.4,1,4,0,0,34.5,16105.32,383.46,3,4.8,35,1,1,1,0
TXN100147,CUST1378,2026-03-01,01:27:00,60,Male,89735.65,"Philadelphia, PA",1594,VIP,PROD565,Electronics,1,1176.9,1176.9,PayPal,None,Online,Tablet,Opera,163.140.134.149,139,293.68,5.71,34.1,1,4,0,0,1.8,40821.52,293.68,4,2.0,58,4,1,2,0
TXN100148,CUST1353,2026-05-05,16:27:00,74,Non-Binary,25824.71,"Chicago, IL",1806,Gold,PROD335,Electronics,5,775.74,3878.7,Debit Card,Mastercard,In-Store,None,None,41.185.60.170,58,219.01,5.02,10.3,5,5,1,0,9.3,12702.58,219.01,3,1.8,50,5,1,0,1
TXN100149,CUST1249,2026-01-12,04:21:00,54,Non-Binary,45141.14,"Dallas, TX",165,None,PROD250,Electronics,2,317.33,634.66,Debit Card,None,POS,None,None,154.9.145.243,21,123.96,9.14,42.5,1,3,0,1,85.4,2603.16,123.96,1,4.3,48,4,0,2,1
TXN100150,CUST1171,2026-06-25,11:41:00,47,Non-Binary,98824.5,"Houston, TX",1554,VIP,PROD235,Electronics,1,250.79,250.79,Bank Transfer,None,POS,None,None,212.76.49.46,121,452.77,9.04,79.0,1,4,0,0,1.7,54785.17,452.77,0,2.9,46,4,2,0,0
TXN100151,CUST1793,2026-06-23,22:09:00,45,Non-Binary,77585.5,"New York, NY",2862,None,PROD539,Clothing,4,949.57,3798.28,Apple Pay,None,Mobile App,Tablet,Opera,26.217.68.66,122,387.61,13.66,7.6,1,4,1,0,11.0,47288.42,387.61,2,1.8,30,4,2,0,0
TXN100152,CUST1384,2026-06-17,07:00:00,62,Female,76105.63,"Los Angeles, CA",638,VIP,PROD767,Books,3,320.95,962.85,Bank Transfer,None,POS,None,None,145.187.141.254,101,382.39,6.26,70.6,2,3,0,0,13.6,38621.39,382.39,2,3.2,91,2,1,2,0
TXN100153,CUST1407,2026-02-05,22:30:00,25,Non-Binary,53721.41,"Chicago, IL",415,Gold,PROD620,Beauty,3,963.02,2889.06,Bank Transfer,None,Online,Desktop,Edge,247.2.46.211,37,246.4,9.04,8.0,0,2,0,0,1.2,9116.8,246.4,2,1.3,34,5,1,3,0
TXN100154,CUST1533,2026-03-15,20:23:00,21,Male,105036.41,"San Diego, CA",48,Gold,PROD970,Sports,5,350.35,1751.75,Credit Card,None,In-Store,None,None,158.86.18.93,61,334.41,14.64,7.9,0,2,1,0,21.0,20399.01,334.41,2,3.7,81,4,0,0,0
TXN100155,CUST1070,2026-01-24,18:45:00,36,Non-Binary,128720.6,"San Jose, CA",1430,Platinum,PROD935,Home & Kitchen,2,731.57,1463.14,Debit Card,Discover,POS,None,None,148.2.133.45,104,262.99,8.42,45.3,1,2,0,0,65.5,27350.96,262.99,4,4.8,98,4,1,3,0
TXN100156,CUST1576,2026-05-04,08:18:00,66,Female,145154.84,"San Diego, CA",2796,VIP,PROD700,Toys,1,583.54,583.54,PayPal,None,Online,Mobile,Safari,174.117.161.106,90,267.92,0.24,74.9,0,1,1,0,40.6,24112.8,267.92,0,2.6,73,0,2,1,0
TXN100157,CUST1362,2026-02-25,19:34:00,35,Male,143389.76,"Houston, TX",2048,Gold,PROD340,Sports,2,1048.56,2097.12,Debit Card,Mastercard,In-Store,None,None,214.127.182.40,27,77.54,1.27,86.0,0,3,0,1,0.2,2093.58,77.54,4,4.8,91,2,2,2,1
TXN100158,CUST1504,2026-05-28,09:22:00,49,Male,148049.34,"Dallas, TX",1152,VIP,PROD327,Toys,5,162.61,813.05,Bank Transfer,None,POS,None,None,123.16.177.101,44,239.45,1.89,46.7,3,2,0,0,44.4,10535.8,239.45,0,3.7,78,4,0,2,0
TXN100159,CUST1882,2026-03-08,06:23:00,53,Female,54642.39,"San Diego, CA",2516,Platinum,PROD474,Clothing,4,514.49,2057.96,Apple Pay,None,Mobile App,Mobile,Edge,72.230.92.147,33,490.05,10.32,73.3,0,5,1,1,1.5,16171.65,490.05,1,3.2,78,1,0,1,1
TXN100160,CUST1484,2026-01-03,06:01:00,44,Female,41808.96,"Dallas, TX",2192,Platinum,PROD904,Beauty,3,308.66,925.98,Bank Transfer,None,Online,Mobile,Chrome,177.83.30.56,65,248.74,9.48,40.5,0,2,1,1,14.8,16168.1,248.74,2,2.4,62,2,0,3,1
TXN100161,CUST1124,2026-03-31,23:11:00,56,Male,97106.72,"Dallas, TX",719,Platinum,PROD463,Home & Kitchen,5,590.12,2950.6,Crypto,None,POS,None,None,228.40.195.158,73,242.6,14.35,78.2,0,5,1,0,12.1,17709.8,242.6,3,3.5,81,0,0,1,0
TXN100162,CUST1321,2026-03-23,22:17:00,36,Non-Binary,58434.05,"San Antonio, TX",1116,VIP,PROD899,Toys,3,900.0,2700.0,Bank Transfer,None,POS,None,None,106.85.94.219,5,80.02,3.6,22.7,0,5,0,0,46.3,400.1,80.02,1,1.7,43,0,0,3,0
TXN100163,CUST1026,2026-04-12,17:53:00,66,Male,37991.05,"San Jose, CA",641,Standard,PROD770,Beauty,3,282.93,848.79,Crypto,None,Mobile App,Mobile,Safari,34.87.14.9,91,432.98,4.95,42.9,0,4,1,0,60.1,39401.18,432.98,4,2.8,99,1,2,3,0
TXN100164,CUST1651,2026-05-25,14:50:00,51,Non-Binary,104941.03,"Phoenix, AZ",1427,VIP,PROD652,Clothing,1,535.81,535.81,PayPal,None,POS,None,None,67.79.155.3,0,271.19,11.4,12.4,2,2,1,0,19.4,0.0,271.19,4,1.0,92,3,1,0,0
TXN100165,CUST1817,2026-03-16,20:22:00,32,Male,93526.52,"Houston, TX",1691,None,PROD547,Beauty,2,204.29,408.58,Crypto,None,POS,None,None,213.193.112.68,20,222.67,3.67,68.8,0,4,1,0,12.5,4453.4,222.67,2,3.6,98,2,1,1,0
TXN100166,CUST1186,2026-02-04,09:53:00,25,Non-Binary,81917.88,"San Diego, CA",1119,None,PROD603,Clothing,3,33.08,99.24,Credit Card,None,Online,Desktop,Chrome,73.137.64.184,112,369.01,3.57,13.6,0,3,0,0,1.6,41329.12,369.01,2,2.7,93,2,1,0,0
TXN100167,CUST1863,2026-02-07,01:54:00,35,Female,33923.09,"San Diego, CA",748,Gold,PROD961,Home & Kitchen,4,995.62,3982.48,Credit Card,Mastercard,POS,None,None,198.226.126.189,8,115.61,11.06,8.5,5,5,0,1,24.0,924.88,115.61,3,2.6,69,2,0,0,1
TXN100168,CUST1762,2026-05-21,17:46:00,25,Female,85153.7,"Phoenix, AZ",818,Platinum,PROD153,Toys,2,1168.2,2336.4,Debit Card,Discover,Mobile App,Desktop,Safari,204.141.61.102,62,24.29,0.73,70.5,0,3,0,0,33.6,1505.98,24.29,2,4.1,61,1,1,0,0
TXN100169,CUST1346,2026-06-10,02:02:00,21,Female,105571.86,"Dallas, TX",3246,Standard,PROD228,Beauty,2,386.92,773.84,Bank Transfer,None,Mobile App,Mobile,Safari,6.193.183.186,34,140.33,0.69,63.6,0,4,1,0,48.4,4771.22,140.33,4,3.8,54,4,0,2,0
TXN100170,CUST1479,2026-03-12,20:26:00,73,Non-Binary,45042.93,"Dallas, TX",639,VIP,PROD402,Toys,3,654.51,1963.53,Apple Pay,None,Online,Tablet,Opera,98.94.9.159,93,392.49,3.66,64.9,1,5,1,1,25.9,36501.57,392.49,1,3.1,93,4,0,2,1
TXN100171,CUST1330,2026-04-15,21:52:00,38,Male,37032.04,"Los Angeles, CA",184,Gold,PROD282,Toys,1,250.47,250.47,Apple Pay,None,In-Store,None,None,26.16.198.169,125,272.39,10.55,23.1,0,2,0,0,54.0,34048.75,272.39,4,3.9,31,1,2,3,0
TXN100172,CUST1852,2026-01-21,15:58:00,69,Non-Binary,32587.52,"Dallas, TX",3050,VIP,PROD941,Home & Kitchen,1,990.14,990.14,PayPal,None,Online,Tablet,Chrome,214.155.39.242,55,481.08,1.55,65.3,2,4,1,0,0.5,26459.4,481.08,1,1.8,61,4,2,1,0
TXN100173,CUST1571,2026-04-17,03:36:00,67,Non-Binary,97070.46,"San Diego, CA",2882,VIP,PROD206,Clothing,2,664.46,1328.92,Bank Transfer,None,Mobile App,Tablet,Safari,137.226.180.232,80,284.04,14.95,76.1,0,3,1,0,87.3,22723.2,284.04,2,3.4,99,1,1,2,1
TXN100174,CUST1368,2026-04-26,15:16:00,43,Male,115789.16,"Phoenix, AZ",2445,Standard,PROD630,Clothing,3,17.82,53.46,Debit Card,Mastercard,Mobile App,Desktop,Firefox,236.79.48.10,117,190.71,2.16,33.1,0,4,0,0,9.6,22313.07,190.71,1,2.0,68,0,2,3,0
TXN100175,CUST1222,2026-01-20,11:04:00,68,Female,46612.81,"San Jose, CA",3361,Standard,PROD709,Sports,3,54.47,163.41,Bank Transfer,None,POS,None,None,21.28.171.90,111,219.93,13.03,78.3,3,1,0,0,36.4,24412.23,219.93,3,1.2,97,0,1,1,0
TXN100176,CUST1714,2026-02-26,05:13:00,21,Non-Binary,116447.32,"San Antonio, TX",1830,None,PROD689,Books,1,274.28,274.28,PayPal,None,POS,None,None,38.67.172.22,121,294.29,0.83,36.0,0,0,1,0,6.4,35609.09,294.29,4,2.7,46,1,1,1,0
TXN100177,CUST1667,2026-05-27,06:41:00,53,Non-Binary,149634.85,"Dallas, TX",1013,Gold,PROD173,Home & Kitchen,4,394.86,1579.44,Bank Transfer,None,Online,Desktop,Edge,109.187.178.49,82,185.37,9.87,69.3,0,1,1,0,33.5,15200.34,185.37,4,4.3,86,4,0,3,1
