CustomerID,Age,Income,TotalSpend,TotalTransactions,PurchaseFrequency,AverageOrderValue,Tenure,MonthlySpend,LastPurchaseDays,SatisfactionScore
CUST_00325,46,129707.17,3357.64,15,0.2,209.18,6.9,40.55,204,4.0
CUST_00326,29,20000.0,31.87,1,0.3,31.87,0.1,26.56,55,3.9
CUST_00327,50,53043.46,5043.97,35,3.3,139.22,1.0,420.33,65,7.8
CUST_00328,56,53819.15,9849.31,103,1.3,94.88,7.4,110.92,43,5.4
CUST_00329,26,55711.16,17809.85,159,4.6,110.5,2.9,511.78,28,4.0
CUST_00330,43,83850.23,1719.15,15,3.1,115.79,0.4,358.16,49,6.4
CUST_00331,27,65152.54,33117.21,301,4.2,109.36,5.8,475.82,50,4.6
CUST_00332,37,,635.51,24,0.5,27.77,4.1,12.92,79,6.7
CUST_00333,40,149285.1,166182.06,629,8.3,255.73,6.5,2130.54,17,7.3
CUST_00334,55,125757.53,231370.24,759,12.8,298.11,4.8,4016.84,5,6.8
CUST_00335,40,158973.61,110798.76,490,6.7,214.15,6.0,1538.87,1,10.0
CUST_00336,52,136054.06,139318.89,482,6.3,,6.1,1903.26,26,10.0
CUST_00337,33,32770.33,485.48,15,0.6,33.36,2.3,17.59,124,4.8
CUST_00338,29,31351.16,481.99,12,1.1,38.44,0.8,50.21,87,6.9
CUST_00339,48,58226.95,18189.34,231,3.9,79.37,4.7,322.51,30,5.6
CUST_00340,51,156625.56,205025.32,748,7.0,307.09,8.4,2033.98,3,9.7
CUST_00341,26,54989.7,8707.12,83,2.6,103.35,2.9,250.2,13,8.3
CUST_00342,51,42789.86,19393.9,139,2.4,135.71,5.3,304.94,33,7.2
CUST_00343,43,170303.23,106188.41,296,8.7,346.08,3.0,2949.68,7,9.4
CUST_00344,28,105062.79,22213.4,187,4.2,122.09,3.5,528.89,41,5.6
CUST_00345,32,89939.65,6713.55,104,3.3,63.58,2.9,192.92,26,8.4
CUST_00346,22,82756.19,14678.23,142,3.0,101.6,3.8,321.89,27,6.8
CUST_00347,49,65519.34,30122.18,319,3.5,92.71,6.8,369.14,49,7.9
CUST_00348,28,114138.22,102720.07,258,4.3,405.43,5.3,1615.1,3,
CUST_00349,18,68470.89,7151.02,140,1.7,50.54,7.4,80.53,12,8.2
CUST_00350,51,64311.17,41263.15,244,4.6,163.62,4.7,731.62,31,4.7
CUST_00351,28,65597.94,14495.72,107,3.0,143.57,3.0,402.66,54,7.0
CUST_00352,40,37861.29,1359.89,35,1.3,38.87,2.1,53.96,116,3.9
CUST_00353,24,33987.85,1747.98,45,1.4,37.71,2.5,58.27,29,6.9
CUST_00354,52,91453.53,76025.59,302,4.3,240.12,5.5,,15,8.2
CUST_00355,39,94160.89,108136.23,347,5.7,297.79,6.0,1501.89,12,8.5
CUST_00356,44,79821.74,26474.67,216,3.1,119.19,5.9,373.94,28,7.4
CUST_00357,49,137542.25,55468.17,174,8.2,301.87,1.9,2432.81,12,8.2
CUST_00358,43,69930.55,17075.58,142,3.7,116.83,3.1,459.02,10,7.8
CUST_00359,38,73827.4,1776.81,12,0.4,159.17,2.3,64.38,60,2.8
CUST_00360,32,69751.48,17088.1,138,5.0,125.52,2.4,593.34,27,7.1
CUST_00361,54,86349.34,2707.32,30,2.2,86.54,1.0,225.61,28,6.5
CUST_00362,38,83035.82,9904.61,165,2.9,60.96,5.1,161.84,19,6.6
CUST_00363,23,89112.88,4144.71,67,3.8,59.54,1.4,246.71,44,7.0
CUST_00364,56,55026.56,10571.03,98,2.8,105.42,2.5,352.37,29,6.8
CUST_00365,44,59434.04,35167.18,148,1.4,224.91,8.2,357.39,108,2.0
CUST_00366,45,77782.04,7165.86,151,4.0,48.08,3.0,199.05,46,7.5
CUST_00367,37,,12573.34,67,0.9,198.6,6.3,166.31,121,
CUST_00368,68,114488.6,19036.11,82,0.9,233.63,7.2,220.33,124,1.1
CUST_00369,35,112381.84,197467.72,710,9.1,290.53,6.8,2419.95,19,9.8
CUST_00370,42,171714.58,156422.42,434,5.1,365.48,6.5,2005.42,11,7.9
CUST_00371,57,154750.12,318863.63,911,7.6,382.03,10.6,2506.79,6,8.5
CUST_00372,44,130784.52,240676.89,810,9.7,296.98,7.1,2824.85,6,9.3
CUST_00373,45,128772.31,139999.53,575,8.7,240.35,5.9,1977.39,22,10.0
CUST_00374,42,29514.6,846.6,18,0.5,46.35,3.0,23.52,52,4.5
CUST_00375,47,73135.82,48118.77,164,7.1,284.95,2.0,2004.95,6,8.5
CUST_00376,46,65914.67,12974.82,167,3.6,76.95,4.6,235.05,34,6.1
CUST_00377,36,29278.23,696.5,18,0.8,39.46,1.9,30.55,106,5.5
CUST_00378,57,151999.92,217346.69,651,6.8,321.77,8.3,2182.2,7,
CUST_00379,44,33452.58,1301.25,35,1.4,36.4,2.3,47.15,31,8.6
CUST_00380,32,74381.34,13134.51,165,2.6,79.76,5.6,195.45,38,5.2
CUST_00381,42,146125.97,101846.14,272,4.4,375.65,5.0,,7,8.9
CUST_00382,35,,44.17,1,0.4,44.17,0.1,,103,4.3
CUST_00383,33,78021.96,1620.54,39,3.7,40.0,0.9,150.05,42,6.1
CUST_00384,25,40215.07,1440.91,29,0.9,49.63,2.5,48.03,22,6.1
CUST_00385,22,42344.25,2311.55,39,1.2,57.74,2.8,68.8,93,5.6
CUST_00386,29,39807.51,369.83,35,1.2,11.24,2.2,14.01,112,5.9
CUST_00387,18,58293.1,530.98,5,2.1,105.73,0.2,221.24,57,7.7
CUST_00388,47,111622.39,69264.04,289,6.0,237.63,3.9,1480.0,45,8.5
CUST_00389,22,31851.11,384.79,12,0.4,33.23,2.5,12.83,63,4.4
CUST_00390,47,28172.04,407.79,7,0.5,59.58,1.2,28.32,78,4.6
CUST_00391,60,109415.37,5822.06,33,0.4,172.53,6.6,73.51,175,2.5
CUST_00392,59,52960.63,32947.97,272,3.1,118.97,6.3,435.82,47,6.5
CUST_00393,48,31386.84,4601.56,63,2.3,72.39,2.2,174.3,31,7.6
CUST_00394,37,36927.01,656.53,16,1.0,39.49,1.2,45.59,88,6.8
CUST_00395,38,58541.2,6954.55,68,2.7,100.54,2.3,251.98,39,8.0
CUST_00396,47,105354.75,3753.94,22,0.3,163.73,6.3,49.66,81,2.4
CUST_00397,34,29376.71,947.06,22,1.1,44.25,1.7,46.42,38,7.1
CUST_00398,51,55052.25,12443.01,117,4.4,105.59,2.0,518.46,5,5.7
CUST_00399,27,25695.66,779.99,14,0.9,55.55,1.5,43.33,57,
CUST_00400,44,46474.48,125.84,3,0.1,43.53,2.3,4.56,91,5.7
CUST_00401,62,161495.84,242676.36,768,9.7,300.0,6.6,3064.1,19,6.6
CUST_00402,32,70669.04,3183.42,26,0.3,124.14,6.6,40.19,88,
CUST_00403,40,93085.7,18178.05,148,2.8,121.4,4.4,344.28,39,8.0
CUST_00404,29,43289.58,1081.04,30,0.9,36.57,3.0,30.03,87,4.9
CUST_00405,19,49315.53,11272.43,112,3.9,97.32,2.1,447.32,38,6.7
CUST_00406,25,26796.29,767.18,18,0.8,42.95,1.9,33.65,72,5.5
CUST_00407,19,88058.69,19282.81,123,3.3,158.01,3.3,486.94,48,7.7
CUST_00408,44,139708.86,235883.22,616,8.3,382.68,6.0,3276.16,5,10.0
CUST_00409,71,111204.75,7521.43,36,0.3,208.4,9.6,65.29,161,1.0
CUST_00410,33,112578.12,237082.89,805,9.2,299.44,7.1,2782.66,6,8.6
CUST_00411,33,72159.54,2952.88,23,1.7,131.43,1.1,223.7,28,8.0
CUST_00412,60,131370.14,2097.44,9,0.3,236.88,2.4,72.83,184,5.9
CUST_00413,38,130699.7,182.61,1,0.0,182.61,6.8,2.24,171,1.2
CUST_00414,18,45581.36,11978.82,130,2.7,91.4,4.0,249.56,26,5.6
CUST_00415,32,44694.03,12395.67,312,4.9,40.22,5.6,184.46,27,6.8
CUST_00416,35,87022.96,20411.71,106,3.1,199.37,2.7,629.99,33,9.1
CUST_00417,44,63694.37,4994.42,68,3.2,76.21,2.2,189.18,22,6.7
CUST_00418,41,99389.96,7197.56,121,3.7,61.16,2.6,230.69,50,5.3
CUST_00419,37,34352.6,452.05,20,0.8,22.38,1.9,19.83,33,6.9
CUST_00420,30,32539.55,847.64,29,0.9,28.48,2.5,28.25,126,6.8
CUST_00421,31,30891.11,505.93,19,0.6,27.54,3.1,13.6,107,5.8
CUST_00422,22,35045.49,2214.24,44,1.1,49.69,3.0,61.51,33,7.0
CUST_00423,43,142227.52,245352.19,806,8.9,301.06,7.9,2588.1,8,9.8
CUST_00424,28,64101.67,6583.57,48,3.6,130.0,1.1,498.76,14,6.7
CUST_00425,31,117530.0,146830.02,524,6.0,261.95,6.6,1853.91,5,7.3
CUST_00426,37,75153.69,22255.95,348,4.7,61.98,6.5,285.33,6,7.2
CUST_00427,29,54119.6,12473.56,144,3.4,84.83,3.5,296.99,25,6.4
CUST_00428,25,39331.55,168.7,5,0.6,33.21,0.7,20.08,64,6.2
CUST_00429,62,80581.89,12455.37,158,2.9,80.6,4.6,225.64,27,6.4
CUST_00430,48,98717.96,166451.2,532,7.3,324.0,6.7,2070.29,4,8.1
CUST_00431,55,107850.01,190136.15,518,12.6,385.06,3.3,4801.42,1,
CUST_00432,37,37428.83,617.3,24,1.6,25.6,1.4,36.74,58,4.4
CUST_00433,38,95835.09,6818.83,118,3.1,59.12,3.2,177.57,30,8.5
CUST_00434,42,132055.24,222915.62,609,6.9,357.52,7.7,2412.51,14,7.6
CUST_00435,27,167078.63,47104.42,189,9.3,257.93,1.8,2180.76,12,9.4
CUST_00436,19,22158.79,288.02,5,0.4,57.17,1.0,24.0,48,6.7
CUST_00437,45,140099.03,119837.39,424,9.0,289.26,4.3,2322.43,1,9.8
CUST_00438,32,38991.07,767.01,18,1.0,44.45,1.6,39.95,50,5.7
CUST_00439,29,41611.23,475.62,8,0.9,60.94,0.7,56.62,94,7.6
CUST_00440,45,148024.94,160216.13,1003,10.6,162.9,7.5,1780.18,12,9.4
CUST_00441,42,149783.44,38699.88,203,5.2,190.76,3.8,848.68,2,7.5
CUST_00442,71,104506.41,12418.52,49,0.7,258.12,5.9,175.4,202,4.5
CUST_00443,30,67532.0,17941.9,168,2.7,109.85,4.9,305.13,40,8.1
CUST_00444,18,82721.18,21337.08,164,3.9,133.31,3.1,573.58,59,8.7
CUST_00445,43,46549.36,1076.09,25,0.9,48.47,2.3,38.99,83,5.4
CUST_00446,52,104227.88,8203.16,39,0.9,212.76,4.1,166.73,252,1.2
CUST_00447,41,105718.05,13770.68,61,0.6,225.52,8.5,135.01,109,1.8
CUST_00448,33,24087.15,465.81,18,1.1,26.21,1.4,27.73,105,7.4
CUST_00449,19,58014.43,802.68,6,2.4,132.99,0.2,334.45,28,7.7
CUST_00450,29,159949.38,128198.91,454,7.5,274.43,4.4,2428.01,4,9.8
CUST_00451,18,37627.46,1188.62,25,0.7,46.08,3.3,30.02,15,7.2
CUST_00452,38,68132.56,43467.73,339,4.9,124.57,5.3,683.45,59,5.5
CUST_00453,45,70019.94,4409.31,35,1.3,128.35,2.1,174.97,48,8.7
CUST_00454,60,88022.39,19151.1,100,0.9,197.0,8.8,,161,2.1
CUST_00455,59,102205.32,106856.85,509,6.3,213.53,6.6,1349.2,7,8.9
CUST_00456,18,72795.89,31499.67,193,2.7,160.31,5.1,514.7,13,8.5
CUST_00457,51,97099.17,245079.55,1068,7.4,227.35,10.9,1873.7,1,7.5
CUST_00458,22,85187.07,18808.33,167,4.3,115.26,3.4,460.99,6,8.4
CUST_00459,25,93252.43,95380.41,254,5.7,363.76,3.7,2148.21,21,10.0
CUST_00460,41,118987.68,110716.56,499,6.6,229.51,6.9,1337.16,44,8.5
CUST_00461,28,137902.45,153147.86,545,8.7,285.48,4.7,2715.39,8,9.0
CUST_00462,53,70884.82,16598.54,146,3.8,112.98,3.2,432.25,29,7.8
CUST_00463,23,30110.58,205.0,20,1.4,10.0,1.4,12.2,74,5.8
CUST_00464,18,76645.9,6663.79,161,3.8,40.0,4.4,126.21,55,6.4
CUST_00465,55,121303.62,6351.62,33,0.7,190.73,4.1,129.1,66,4.6
CUST_00466,28,59182.6,11468.71,110,3.5,108.28,2.8,341.33,43,5.7
CUST_00467,29,70260.04,36477.92,248,3.1,142.56,6.9,440.55,35,6.7
CUST_00468,27,33652.64,1844.89,45,1.4,42.32,2.7,56.94,94,4.5
CUST_00469,33,61135.46,19758.93,152,2.8,131.89,4.1,401.6,21,7.2
CUST_00470,55,59563.34,6015.57,57,0.4,108.75,10.7,,167,3.2
CUST_00471,44,164779.78,245551.3,802,8.1,307.01,7.0,2923.23,6,8.7
CUST_00472,65,121693.62,21160.96,86,1.0,253.83,6.3,279.91,126,5.6
CUST_00473,51,134658.08,34480.55,89,4.7,382.01,1.5,1915.59,2,8.8
CUST_00474,35,30268.84,364.21,21,0.5,17.13,3.9,7.78,92,2.8
CUST_00475,35,118765.22,10408.49,94,2.1,108.28,3.5,247.82,34,7.4
CUST_00476,55,82139.55,15155.28,61,0.6,246.34,9.7,130.2,131,4.7
CUST_00477,42,146938.81,78920.42,244,5.5,,3.6,1826.86,1,8.4
CUST_00478,35,66709.73,7261.81,63,2.5,118.76,2.4,252.15,55,7.2
CUST_00479,47,84432.49,17701.49,69,0.9,261.87,5.5,268.2,203,4.3
CUST_00480,43,78018.11,15142.66,135,2.8,112.51,3.9,323.56,38,7.9
CUST_00481,39,103577.42,6630.87,61,4.0,108.76,1.3,425.06,35,6.3
CUST_00482,40,40222.73,1181.55,35,1.0,,3.0,32.82,63,6.4
CUST_00483,18,85093.99,36143.07,350,3.7,101.57,7.9,381.26,32,8.0
CUST_00484,34,85030.13,30401.92,177,4.9,160.6,3.2,791.72,30,7.1
CUST_00485,37,71865.51,6568.38,44,2.1,147.49,1.8,304.09,51,8.4
CUST_00486,47,146624.26,6611.62,48,0.8,140.57,6.0,91.83,149,3.0
CUST_00487,44,106862.53,177293.34,736,9.6,235.37,6.9,,4,8.2
CUST_00488,31,65149.54,6476.56,165,3.7,40.0,4.1,131.64,50,8.8
CUST_00489,36,83609.44,4247.44,19,0.3,221.2,5.0,70.79,72,1.9
CUST_00490,45,27574.24,693.92,42,1.0,16.29,3.5,16.52,80,5.6
CUST_00491,32,75674.36,32198.63,220,3.9,145.35,4.4,609.82,41,5.7
CUST_00492,32,116145.73,46536.55,312,5.6,151.86,4.8,807.93,38,7.5
CUST_00493,37,45932.93,17152.31,186,4.4,92.01,3.5,408.39,41,8.1
CUST_00494,35,128717.43,199436.53,207,5.9,202.74,3.5,984.15,14,9.6
CUST_00495,18,93751.31,4623.3,36,2.3,130.41,1.2,321.06,39,8.2
CUST_00496,22,67697.92,8143.87,67,2.1,127.88,2.4,282.77,49,6.8
CUST_00497,56,60214.5,21686.8,297,3.8,73.29,6.2,291.49,64,6.7
CUST_00498,57,143641.23,226485.41,643,9.3,330.75,6.2,3044.16,2,8.5
CUST_00499,44,111915.45,15467.07,61,0.7,274.14,7.0,184.13,163,1.6
CUST_00500,44,105969.38,4457.92,22,0.9,217.12,2.0,185.75,177,4.8
CUST_00501,23,39592.34,431.69,15,0.8,28.73,1.9,18.93,106,5.3
CUST_00502,46,43874.89,36717.08,318,4.3,112.92,5.6,546.39,31,7.6
CUST_00503,65,45551.45,13018.26,124,2.3,109.4,4.9,221.4,31,6.7
CUST_00504,29,25926.63,358.15,8,0.2,44.48,3.2,9.33,56,4.3
CUST_00505,32,22544.39,303.3,7,0.3,43.54,2.0,12.64,41,5.2
CUST_00506,47,120686.45,100810.12,323,4.5,317.85,5.4,,8,9.5
CUST_00507,48,153587.37,14429.2,70,0.7,203.8,8.9,135.1,127,4.3
CUST_00508,27,44346.92,1400.51,32,1.1,45.13,2.5,46.68,42,4.5
CUST_00509,36,128044.93,3661.69,15,0.3,236.88,3.9,78.24,148,2.7
CUST_00510,25,20000.0,386.37,13,1.4,31.53,0.8,40.25,17,4.5
CUST_00511,42,77100.52,6776.21,100,2.5,67.93,3.0,188.23,40,8.1
CUST_00512,53,55341.19,23343.0,210,3.1,110.8,6.0,324.21,48,6.6
CUST_00513,28,120506.95,8157.49,34,0.4,241.13,6.8,,197,1.4
CUST_00514,30,20000.0,778.04,18,0.8,,1.9,34.12,38,5.3
CUST_00515,25,153937.6,90007.64,464,7.7,190.39,5.3,1415.21,15,9.5
CUST_00516,45,,24213.03,105,7.9,233.46,1.0,2017.75,4,8.9
CUST_00517,23,59972.07,23872.33,162,4.1,154.39,3.6,,32,5.7
CUST_00518,32,49279.06,45.33,1,0.5,45.33,0.1,37.77,68,5.1
CUST_00519,50,126505.99,5283.01,22,0.4,239.45,5.8,75.91,147,
CUST_00520,65,117676.45,60459.62,303,8.2,202.87,3.0,,7,7.6
CUST_00521,29,67335.94,25713.9,194,3.2,133.85,4.6,465.83,55,8.4
CUST_00522,43,72177.94,12964.71,79,3.9,160.39,1.7,635.52,40,9.3
CUST_00523,31,79608.41,15703.67,58,0.6,275.69,7.9,165.65,159,2.2
CUST_00524,27,22738.53,531.65,11,1.3,48.47,0.6,73.84,74,3.6
CUST_00525,26,25200.0,769.53,31,0.7,24.97,3.4,18.86,65,5.0
CUST_00526,55,60977.84,1125.96,10,1.0,109.08,1.0,93.83,26,5.6
CUST_00527,52,82008.68,23412.55,180,4.6,129.88,3.4,573.84,22,6.1
CUST_00528,47,77945.5,14051.51,107,2.4,128.24,3.8,308.15,23,7.1
CUST_00529,59,123479.14,52839.84,159,5.4,339.66,2.4,1834.72,1,9.0
CUST_00530,19,32091.5,340.11,14,1.0,23.08,1.2,23.62,88,5.7
CUST_00531,26,34885.44,78.18,2,0.1,38.14,1.5,4.34,56,4.6
CUST_00532,60,119727.64,19414.22,104,0.8,177.83,11.4,,119,2.6
CUST_00533,40,107393.23,4101.03,19,0.7,214.56,2.6,131.44,183,1.8
CUST_00534,40,91487.65,6577.6,51,2.3,131.36,2.0,274.07,20,6.9
CUST_00535,44,28010.65,975.29,40,0.8,24.55,3.9,20.84,80,5.9
CUST_00536,48,88088.2,222.33,1,0.0,220.94,6.2,2.99,218,1.1
CUST_00537,25,28002.88,23.97,1,0.1,23.83,0.2,9.99,58,7.3
CUST_00538,19,76415.89,25490.64,203,4.9,127.13,3.9,544.67,44,8.0
CUST_00539,26,63407.66,6711.93,75,1.1,89.53,5.5,101.7,15,7.5
CUST_00540,40,155649.26,57629.86,301,4.4,190.01,5.3,906.13,3,8.8
CUST_00541,53,87278.41,18242.94,72,1.0,259.72,5.5,276.41,200,2.6
CUST_00542,44,68491.53,11839.42,130,3.6,92.09,3.1,318.26,57,7.0
CUST_00543,45,93834.01,14882.8,116,1.8,123.35,5.4,229.67,47,8.2
CUST_00544,18,29743.72,819.69,23,0.6,34.4,3.2,21.35,104,
CUST_00545,29,58835.74,9012.32,90,1.9,102.58,4.1,183.18,39,8.6
CUST_00546,46,61289.02,15414.68,200,2.9,72.93,5.6,229.39,32,8.8
CUST_00547,46,140313.05,104947.03,530,4.6,202.86,8.8,993.82,14,7.3
CUST_00548,30,40697.52,849.1,22,1.0,38.13,1.7,,27,5.4
CUST_00549,38,73546.83,2249.97,19,4.0,113.88,0.4,468.74,19,9.2
CUST_00550,26,32746.82,2478.62,55,1.7,46.17,2.8,73.77,85,4.5
CUST_00551,39,64016.07,32106.67,209,4.0,159.0,4.8,557.41,5,6.5
CUST_00552,43,23787.76,1643.21,43,1.4,37.66,3.0,45.64,29,5.6
CUST_00553,55,95085.26,17312.87,107,2.2,162.15,3.9,369.93,47,6.2
CUST_00554,42,76451.23,14311.69,101,3.5,143.19,2.4,496.93,30,8.5
CUST_00555,18,52746.14,1285.96,33,1.3,40.62,2.1,51.03,44,5.8
CUST_00556,18,82325.8,22602.3,164,3.0,132.58,3.8,495.66,35,7.9
CUST_00557,54,126269.3,61088.56,211,4.1,287.35,3.8,1339.66,2,8.1
CUST_00558,46,135986.01,174123.36,445,8.4,383.38,4.4,3297.79,6,7.0
CUST_00559,39,40768.96,911.38,20,0.7,44.03,2.4,31.65,91,4.5
CUST_00560,49,85963.12,15441.82,118,2.7,138.06,4.0,321.7,42,6.1
CUST_00561,26,41552.44,1158.79,34,1.3,33.9,2.1,45.98,40,8.7
CUST_00562,18,64502.41,25318.63,205,4.2,129.39,4.0,527.47,69,7.1
CUST_00563,36,134507.6,91315.5,404,7.4,221.05,4.9,1552.98,13,9.1
CUST_00564,50,114984.27,270962.86,237,5.1,226.84,3.8,1226.6,8,9.3
CUST_00565,18,56559.56,19351.25,205,2.5,94.65,6.3,255.97,54,6.3
CUST_00566,47,89612.82,10177.55,111,1.8,91.88,4.4,192.76,75,6.7
CUST_00567,73,97634.46,15829.85,162,3.5,96.06,4.4,299.81,33,6.4
CUST_00568,37,51567.08,3062.98,49,4.5,61.63,1.0,255.25,48,5.1
CUST_00569,54,100433.14,4569.33,42,0.4,109.52,8.9,42.78,151,3.4
CUST_00570,36,80626.62,4739.06,58,1.9,80.01,2.5,157.97,27,6.6
CUST_00571,66,90826.58,27174.23,230,3.6,118.99,4.7,481.81,39,7.4
CUST_00572,30,20000.0,497.7,17,0.8,29.01,1.6,25.92,51,6.2
CUST_00573,47,76488.55,18664.3,192,4.0,101.01,4.8,324.03,42,5.3
CUST_00574,33,64472.23,18531.01,256,3.5,69.97,6.3,245.12,43,8.2
CUST_00575,29,40522.05,23.86,1,0.1,23.86,0.1,19.88,68,7.8
CUST_00576,35,86219.1,4975.41,27,0.4,182.54,6.2,66.87,141,4.8
CUST_00577,56,140586.73,317178.33,940,8.5,349.23,8.8,3003.58,4,8.6
CUST_00578,32,134744.87,20078.77,64,0.5,317.96,10.6,157.85,164,2.7
CUST_00579,30,96556.24,46962.14,111,3.9,93.23,2.1,404.3,28,8.3
CUST_00580,33,65928.07,36913.96,281,4.8,129.34,5.5,559.3,25,6.6
CUST_00581,38,76813.95,44411.52,79,3.9,112.57,1.7,455.26,9,6.2
CUST_00582,42,103397.13,11487.85,70,0.6,167.96,10.2,93.85,169,2.8
CUST_00583,41,80708.52,38084.13,246,3.2,159.17,5.7,556.79,48,6.4
CUST_00584,64,76904.92,19369.91,109,4.9,172.33,2.0,807.08,34,6.6
CUST_00585,35,82720.98,29759.42,269,3.8,113.05,5.8,427.58,57,6.9
CUST_00586,50,67679.06,16452.27,142,3.1,108.32,4.3,318.84,29,8.7
CUST_00587,37,121494.19,163548.1,1234,9.5,136.89,9.7,1405.05,29,8.3
CUST_00588,42,114796.75,86415.2,238,3.2,355.35,5.4,1333.57,1,6.3
CUST_00589,28,142072.8,194458.45,559,10.5,364.68,4.7,3447.84,13,9.5
CUST_00590,25,124616.18,159323.4,467,4.9,351.9,8.5,1561.99,24,8.8
CUST_00591,42,135418.87,97856.26,299,9.4,337.19,2.6,3136.42,2,9.5
CUST_00592,39,48289.5,5201.03,64,2.3,82.75,2.5,173.37,27,7.9
CUST_00593,38,145626.45,115070.89,433,5.9,259.31,5.6,1712.36,10,8.9
CUST_00594,39,49454.3,17111.99,152,2.3,112.71,5.3,269.06,52,8.2
CUST_00595,30,32100.01,1549.74,49,1.2,,3.1,41.66,45,3.1
CUST_00596,39,70759.53,33344.62,217,3.6,150.03,5.5,505.22,24,8.5
CUST_00597,24,41220.77,27.52,2,1.0,14.18,0.2,11.47,58,6.4
CUST_00598,39,113739.06,162136.86,649,7.3,250.63,7.2,1876.58,32,8.8
CUST_00599,43,167018.01,152626.87,599,8.0,245.78,5.5,2312.53,13,9.2
CUST_00600,46,80097.94,48312.11,296,6.5,167.51,4.1,981.95,5,9.1
CUST_00601,44,198081.67,137778.41,394,6.6,343.77,4.8,2391.99,6,7.2
CUST_00602,22,58667.1,9404.48,80,2.2,120.17,3.2,244.91,31,7.2
CUST_00603,56,110494.21,155324.4,615,7.5,259.99,6.3,2054.56,1,9.6
CUST_00604,42,144363.29,167934.84,571,8.0,296.76,6.4,2186.65,4,8.6
CUST_00605,47,185814.03,46867.34,215,7.3,225.49,2.4,1627.34,9,9.3
CUST_00606,32,49770.17,8959.19,71,1.6,121.65,3.4,219.59,45,6.3
CUST_00607,39,58800.53,14435.98,118,2.5,133.67,4.4,273.41,7,6.1
CUST_00608,24,75050.31,19049.27,198,3.5,94.73,4.5,352.76,5,
CUST_00609,47,112207.63,9595.31,79,2.5,119.61,2.7,296.15,31,8.6
CUST_00610,21,33009.22,2048.72,40,1.0,51.93,3.1,55.07,54,
CUST_00611,28,99404.87,236657.34,751,7.5,335.25,8.1,2434.75,7,8.8
CUST_00612,31,35431.18,231.06,5,1.1,45.59,0.4,48.14,82,7.0
CUST_00613,45,65849.56,14969.31,134,3.3,113.23,3.4,366.89,49,7.9
CUST_00614,65,195161.72,60827.22,175,3.0,354.21,5.7,889.29,2,8.1
CUST_00615,25,31215.03,1311.86,23,1.6,55.07,1.1,99.38,75,5.2
CUST_00616,40,121319.79,11384.88,46,0.5,237.06,6.7,141.6,200,3.0
CUST_00617,37,106972.11,170813.78,813,11.8,213.36,6.0,2372.41,4,9.3
CUST_00618,43,85815.39,14919.63,87,2.8,175.57,2.6,478.19,31,8.0
CUST_00619,30,20213.93,50.67,1,0.7,50.67,0.1,42.22,84,7.0
CUST_00620,20,47926.98,288.5,8,1.0,37.88,0.8,30.05,60,7.5
CUST_00621,37,106259.87,216789.74,460,6.7,482.64,5.5,3284.69,43,9.4
CUST_00622,24,43648.4,40002.98,206,2.7,188.12,5.6,595.28,48,7.6
CUST_00623,42,78059.65,3316.16,35,1.4,93.48,2.2,125.61,34,6.5
CUST_00624,22,60776.85,28748.32,242,3.9,115.14,5.4,443.65,43,6.0
CUST_00625,28,76665.23,5448.04,74,3.3,72.12,1.7,267.06,10,8.0
CUST_00626,50,62537.69,1487.37,9,1.0,165.26,0.8,154.93,36,6.5
CUST_00627,33,43300.02,26637.41,307,5.2,86.52,4.6,482.56,70,7.1
CUST_00628,46,37457.77,2263.27,47,1.6,47.39,2.4,78.59,74,3.3
CUST_00629,29,151463.87,208393.43,858,7.8,244.52,8.4,2067.4,6,8.2
CUST_00630,34,58460.18,28907.78,339,3.4,84.47,8.4,286.78,47,8.0
CUST_00631,28,41724.85,126.28,9,0.7,13.88,1.0,10.52,31,8.1
CUST_00632,46,35526.31,1307.43,37,0.8,35.08,4.0,27.24,66,5.6
CUST_00633,35,89150.97,21751.09,157,3.9,140.94,3.8,477.0,40,6.1
CUST_00634,21,74231.71,12644.86,111,3.3,109.52,3.2,329.29,73,5.7
CUST_00635,25,221229.74,136588.22,417,8.1,315.03,4.7,2421.78,6,10.0
CUST_00636,45,65721.96,22599.47,272,5.0,86.36,4.3,437.97,38,5.7
CUST_00637,36,81248.93,6419.9,51,3.0,134.0,1.5,356.66,43,5.9
CUST_00638,42,80380.78,17399.63,191,4.3,92.32,3.7,391.88,41,5.9
CUST_00639,18,83716.18,8684.06,114,2.7,78.05,3.5,206.76,47,5.5
CUST_00640,49,78764.96,5948.08,33,3.3,189.61,0.9,550.75,52,6.3
CUST_00641,52,104602.17,78010.64,252,7.4,313.1,2.8,2321.75,16,
CUST_00642,48,85879.23,21684.41,191,3.9,108.87,3.8,475.54,38,8.5
CUST_00643,45,69460.88,12347.84,71,1.0,171.56,5.9,174.4,9,6.5
CUST_00644,37,69802.79,86029.4,143,2.1,117.82,5.3,271.42,26,7.5
CUST_00645,44,142323.39,102908.58,333,6.5,297.24,4.4,1949.03,2,9.6
CUST_00646,27,20435.58,985.08,29,1.6,33.2,1.5,54.73,19,6.9
CUST_00647,26,75216.43,20137.65,193,5.0,104.86,3.2,524.42,17,6.7
CUST_00648,18,33325.88,4851.01,75,1.4,62.49,4.1,98.6,76,6.0
CUST_00649,20,37157.34,646.44,27,1.2,24.53,1.8,29.93,66,3.8
