CustomerID,Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency
CUST000417,63,115954,Gold,6.4,15036.55,89,168.95,13.9
CUST000418,70,85427,Bronze,0.8,197.0,2,98.5,2.5
CUST000419,23,86758,Gold,0.1,217.78,2,108.89,20.0
CUST000420,52,46626,Free,0.5,56.53,1,56.53,2.0
CUST000421,58,87971,Silver,2.5,2268.21,21,108.01,8.4
CUST000422,54,68748,Free,5.2,858.15,15,57.21,2.9
CUST000423,41,110732,Gold,1.7,3262.2,20,163.11,11.8
CUST000424,46,77698,Free,1.0,188.26,2,94.13,2.0
CUST000425,66,27825,Free,0.2,63.54,1,63.54,5.0
CUST000426,63,34046,Free,3.9,208.4,5,41.68,1.3
CUST000427,70,15000,Free,3.3,198.3,6,33.05,1.8
CUST000428,48,48195,Bronze,4.5,1289.61,21,61.41,4.7
CUST000429,52,42614,Bronze,4.3,1554.3,22,70.65,5.1
CUST000430,50,117904,Gold,4.4,6547.64,46,142.34,10.5
CUST000431,69,46783,Free,4.3,462.42,7,66.06,1.6
CUST000432,38,73745,Free,1.3,155.02,2,77.51,1.5
CUST000433,49,74946,Silver,2.8,1735.68,24,72.32,8.6
CUST000434,40,20202,Free,1.4,227.8,4,56.95,2.9
CUST000435,50,60601,Gold,5.8,9003.6,90,100.04,15.5
CUST000436,20,59737,Bronze,3.8,711.23,13,54.71,3.4
CUST000437,35,57585,Bronze,5.1,755.28,12,62.94,2.4
CUST000438,42,49086,Free,1.9,100.38,2,50.19,1.1
CUST000439,59,23964,Free,5.4,320.58,9,35.62,1.7
CUST000440,48,58180,Silver,1.0,414.8,5,82.96,5.0
CUST000441,71,87308,Bronze,0.1,86.32,1,86.32,10.0
CUST000442,75,145365,Platinum,6.4,32199.12,162,198.76,25.3
CUST000443,20,66535,Bronze,0.4,78.58,1,78.58,2.5
CUST000444,57,119592,Gold,2.0,4402.8,30,146.76,15.0
CUST000445,63,118317,Platinum,1.6,7660.4,44,174.1,27.5
CUST000446,41,24396,Free,1.8,239.25,5,47.85,2.8
CUST000447,67,42523,Silver,1.5,636.9,10,63.69,6.7
CUST000448,49,59997,Free,0.9,146.04,2,73.02,2.2
CUST000449,64,55479,Silver,5.0,2649.85,35,75.71,7.0
CUST000450,39,50119,Silver,4.9,1118.8,20,55.94,4.1
CUST000451,40,57697,Bronze,4.7,1337.05,17,78.65,3.6
CUST000452,19,35719,Free,4.3,126.33,3,42.11,0.7
CUST000453,44,59835,Bronze,3.2,442.48,8,55.31,2.5
CUST000454,59,102191,Gold,3.8,7447.68,54,137.92,14.2
CUST000455,19,69394,Gold,0.3,416.61,3,138.87,10.0
CUST000456,43,22033,Silver,3.2,999.6,20,49.98,6.2
CUST000457,34,35388,Free,5.6,184.92,4,46.23,0.7
CUST000458,57,85996,Gold,1.5,3339.75,25,133.59,16.7
CUST000459,50,120074,Gold,4.6,9022.9,46,196.15,10.0
CUST000460,26,50917,Free,0.7,83.43,1,83.43,1.4
CUST000461,60,33968,Free,0.6,58.75,1,58.75,1.7
CUST000462,71,102972,Gold,4.8,7641.06,46,166.11,9.6
CUST000463,65,135620,Gold,2.1,6212.71,31,200.41,14.8
CUST000464,56,63668,Free,2.2,330.1,5,66.02,2.3
CUST000465,46,124200,Platinum,3.6,19295.01,83,232.47,23.1
CUST000466,59,68979,Bronze,5.1,1734.32,28,61.94,5.5
CUST000467,72,169293,Platinum,6.1,28410.46,113,251.42,18.5
CUST000468,43,96689,Bronze,1.7,527.76,6,87.96,3.5
CUST000469,52,63144,Bronze,3.4,1001.88,11,91.08,3.2
CUST000470,67,46529,Free,3.2,414.4,7,59.2,2.2
CUST000471,42,88752,Gold,2.1,4021.2,30,134.04,14.3
CUST000472,41,48444,Bronze,5.1,1517.62,26,58.37,5.1
CUST000473,30,57023,Silver,2.8,1635.92,26,62.92,9.3
CUST000474,75,54953,Free,3.0,171.02,2,85.51,0.7
CUST000475,24,106558,Silver,0.3,170.84,2,85.42,6.7
CUST000476,74,43779,Bronze,3.4,1336.54,17,78.62,5.0
CUST000477,53,62551,Free,5.5,490.32,8,61.29,1.5
CUST000478,62,70955,Free,2.0,139.08,2,69.54,1.0
CUST000479,37,42254,Free,6.2,977.84,17,57.52,2.7
CUST000480,18,67729,Silver,3.6,1565.12,16,97.82,4.4
CUST000481,25,65557,Bronze,3.0,1510.2,18,83.9,6.0
CUST000482,63,70721,Free,3.3,232.83,3,77.61,0.9
CUST000483,33,29025,Free,2.1,85.34,2,42.67,1.0
CUST000484,31,62764,Bronze,4.5,1498.56,16,93.66,3.6
CUST000485,29,53104,Free,5.1,168.0,3,56.0,0.6
CUST000486,68,51411,Bronze,0.3,49.32,1,49.32,3.3
CUST000487,40,31790,Silver,5.5,1396.98,26,53.73,4.7
CUST000488,32,47019,Bronze,0.3,58.88,1,58.88,3.3
CUST000489,45,39017,Bronze,4.8,751.8,12,62.65,2.5
CUST000490,51,50548,Free,4.2,249.55,5,49.91,1.2
CUST000491,19,63088,Free,4.3,246.16,4,61.54,0.9
CUST000492,49,70754,Silver,3.8,2474.4,30,82.48,7.9
CUST000493,40,66455,Gold,6.3,12165.62,106,114.77,16.8
CUST000494,39,75540,Bronze,0.3,69.39,1,69.39,3.3
CUST000495,68,41081,Free,4.9,503.92,8,62.99,1.6
CUST000496,42,97680,Bronze,2.6,1362.0,12,113.5,4.6
CUST000497,75,86716,Gold,3.7,5178.3,41,126.3,11.1
CUST000498,39,50161,Silver,4.1,1466.08,28,52.36,6.8
CUST000499,75,110527,Gold,1.0,2267.29,17,133.37,17.0
CUST000500,75,37986,Free,0.9,90.78,2,45.39,2.2
CUST000501,39,66354,Silver,1.4,1128.96,12,94.08,8.6
CUST000502,66,33943,Silver,1.9,1049.76,16,65.61,8.4
CUST000503,69,55444,Bronze,2.4,477.09,9,53.01,3.8
CUST000504,59,68280,Bronze,0.6,196.72,2,98.36,3.3
CUST000505,23,72238,Bronze,2.7,1301.55,15,86.77,5.6
CUST000506,32,83684,Gold,6.0,8064.12,67,120.36,11.2
CUST000507,71,127436,Gold,4.9,8615.0,50,172.3,10.2
CUST000508,60,29960,Free,4.8,172.53,3,57.51,0.6
CUST000509,54,78966,Bronze,2.4,488.85,5,97.77,2.1
CUST000510,50,126723,Gold,3.9,6919.34,47,147.22,12.1
CUST000511,25,42540,Free,1.8,173.61,3,57.87,1.7
CUST000512,70,118707,Bronze,2.6,1660.56,12,138.38,4.6
CUST000513,61,29010,Free,2.5,167.36,4,41.84,1.6
CUST000514,61,40117,Free,5.1,437.22,6,72.87,1.2
CUST000515,22,96617,Gold,3.4,4204.31,37,113.63,10.9
CUST000516,56,69312,Bronze,2.6,837.46,13,64.42,5.0
CUST000517,21,74129,Silver,1.2,710.82,9,78.98,7.5
CUST000518,23,38778,Free,6.0,579.5,10,57.95,1.7
CUST000519,62,53257,Free,2.4,270.4,5,54.08,2.1
CUST000520,49,112541,Gold,2.2,5162.22,34,151.83,15.5
CUST000521,69,46377,Bronze,2.4,495.72,9,55.08,3.8
CUST000522,47,54841,Free,1.7,71.46,1,71.46,0.6
CUST000523,64,156419,Platinum,5.4,46810.23,129,362.87,23.9
CUST000524,52,83509,Bronze,4.5,1932.0,21,92.0,4.7
CUST000525,72,60355,Bronze,4.5,1480.56,24,61.69,5.3
CUST000526,57,18298,Bronze,3.4,659.49,19,34.71,5.6
CUST000527,69,15000,Free,1.5,157.47,3,52.49,2.0
CUST000528,33,66076,Bronze,2.9,1155.3,15,77.02,5.2
CUST000529,30,51895,Bronze,5.5,1664.74,22,75.67,4.0
CUST000530,67,52129,Free,4.8,394.26,6,65.71,1.2
CUST000531,59,63268,Silver,3.5,2021.2,31,65.2,8.9
CUST000532,47,41117,Free,5.3,427.38,6,71.23,1.1
CUST000533,36,79026,Silver,3.0,2273.92,22,103.36,7.3
CUST000534,34,46307,Free,5.2,379.14,6,63.19,1.2
CUST000535,73,90644,Gold,3.6,5544.0,36,154.0,10.0
CUST000536,36,68215,Gold,1.9,2105.77,19,110.83,10.0
CUST000537,45,31969,Free,4.0,376.56,8,47.07,2.0
CUST000538,75,100554,Gold,4.6,5924.36,52,113.93,11.3
CUST000539,72,73403,Bronze,4.5,2335.32,26,89.82,5.8
CUST000540,43,99578,Silver,4.8,3772.52,37,101.96,7.7
CUST000541,54,112695,Gold,5.8,11240.1,90,124.89,15.5
CUST000542,43,35356,Free,1.1,141.68,2,70.84,1.8
CUST000543,70,58889,Free,4.6,798.3,9,88.7,2.0
CUST000544,40,66954,Free,5.6,515.88,6,85.98,1.1
CUST000545,26,78818,Bronze,2.5,867.48,12,72.29,4.8
CUST000546,29,30640,Free,2.7,396.6,6,66.1,2.2
CUST000547,70,103628,Bronze,1.3,357.06,3,119.02,2.3
CUST000548,18,79317,Free,3.8,603.61,7,86.23,1.8
CUST000549,75,20065,Silver,6.2,1877.31,51,36.81,8.2
CUST000550,75,43424,Free,1.4,273.8,4,68.45,2.9
CUST000551,18,34528,Free,5.3,611.0,13,47.0,2.5
CUST000552,64,69103,Free,1.5,127.24,2,63.62,1.3
CUST000553,51,70235,Silver,1.0,632.8,8,79.1,8.0
CUST000554,49,83148,Gold,3.9,4051.8,36,112.55,9.2
CUST000555,71,36532,Free,4.2,718.19,11,65.29,2.6
CUST000556,65,45723,Silver,5.0,1663.46,31,53.66,6.2
CUST000557,42,169535,Gold,3.7,10791.04,52,207.52,14.1
CUST000558,57,141191,Platinum,2.7,16818.78,51,329.78,18.9
CUST000559,62,57964,Bronze,1.0,489.18,6,81.53,6.0
CUST000560,70,17464,Free,3.0,288.84,6,48.14,2.0
CUST000561,18,51980,Free,5.1,299.1,6,49.85,1.2
CUST000562,33,27811,Free,6.1,491.53,13,37.81,2.1
CUST000563,56,78151,Bronze,4.5,1455.09,21,69.29,4.7
CUST000564,22,53924,Bronze,5.3,879.06,14,62.79,2.6
CUST000565,39,95661,Silver,4.5,1967.02,22,89.41,4.9
CUST000566,46,33460,Free,1.6,269.12,4,67.28,2.5
CUST000567,72,42991,Free,5.5,407.52,6,67.92,1.1
CUST000568,20,174841,Platinum,5.0,45603.0,162,281.5,32.4
CUST000569,29,171816,Platinum,1.5,12443.4,45,276.52,30.0
CUST000570,43,74266,Silver,3.3,1821.75,21,86.75,6.4
CUST000571,33,52117,Free,6.1,1268.28,18,70.46,3.0
CUST000572,68,129064,Platinum,4.5,24174.1,103,234.7,22.9
CUST000573,54,30081,Free,5.9,583.99,11,53.09,1.9
CUST000574,39,63519,Silver,1.8,386.68,7,55.24,3.9
CUST000575,74,40531,Free,5.4,249.8,4,62.45,0.7
CUST000576,46,73837,Bronze,1.2,305.2,4,76.3,3.3
CUST000577,31,76564,Silver,5.1,2198.0,25,87.92,4.9
CUST000578,45,90741,Gold,4.3,8714.24,74,117.76,17.2
CUST000579,22,80187,Silver,5.3,2641.22,41,64.42,7.7
CUST000580,64,97759,Gold,4.9,7590.33,51,148.83,10.4
CUST000581,66,72121,Bronze,3.1,634.41,9,70.49,2.9
CUST000582,47,64433,Silver,5.9,3002.3,35,85.78,5.9
CUST000583,63,53520,Free,2.6,356.72,7,50.96,2.7
CUST000584,69,43223,Free,2.9,252.05,5,50.41,1.7
CUST000585,22,54205,Silver,5.0,1636.22,23,71.14,4.6
CUST000586,29,109723,Gold,5.3,10475.28,72,145.49,13.6
CUST000587,33,42021,Free,2.2,182.32,4,45.58,1.8
CUST000588,43,48841,Free,3.5,136.14,2,68.07,0.6
CUST000589,43,50396,Free,1.3,108.42,2,54.21,1.5
CUST000590,65,58011,Gold,0.5,994.16,8,124.27,16.0
CUST000591,38,38554,Free,2.5,61.34,1,61.34,0.4
CUST000592,56,26845,Free,6.1,562.98,11,51.18,1.8
CUST000593,53,48250,Free,1.8,139.44,2,69.72,1.1
CUST000594,50,26372,Free,0.4,39.28,1,39.28,2.5
CUST000595,47,38491,Silver,4.2,1361.26,29,46.94,6.9
CUST000596,54,158407,Platinum,2.5,12243.4,52,235.45,20.8
CUST000597,40,60267,Free,4.8,629.92,8,78.74,1.7
CUST000598,75,31635,Free,1.8,135.7,2,67.85,1.1
CUST000599,27,92574,Gold,4.6,4772.96,46,103.76,10.0
CUST000600,71,73706,Gold,5.6,9732.01,79,123.19,14.1
CUST000601,22,34741,Free,3.3,356.4,6,59.4,1.8
CUST000602,53,20433,Free,6.2,666.0,12,55.5,1.9
CUST000603,51,150900,Platinum,5.2,37692.8,160,235.58,30.8
CUST000604,69,59933,Silver,2.9,2214.5,25,88.58,8.6
CUST000605,48,85879,Gold,2.2,4454.36,38,117.22,17.3
CUST000606,27,54737,Free,6.5,343.0,4,85.75,0.6
CUST000607,75,89031,Bronze,6.1,3018.6,26,116.1,4.3
CUST000608,36,40066,Silver,4.8,1714.42,23,74.54,4.8
CUST000609,75,112524,Gold,2.4,8047.62,42,191.61,17.5
CUST000610,49,130392,Platinum,0.7,4493.86,14,320.99,20.0
CUST000611,18,36830,Free,0.9,64.67,1,64.67,1.1
CUST000612,73,88063,Bronze,5.0,1402.2,15,93.48,3.0
CUST000613,22,36867,Free,4.3,459.0,9,51.0,2.1
CUST000614,62,63360,Silver,1.8,1298.08,14,92.72,7.8
CUST000615,21,64414,Silver,0.6,375.2,4,93.8,6.7
CUST000616,33,108065,Gold,6.4,11392.0,89,128.0,13.9
CUST000617,41,38655,Free,4.5,788.06,13,60.62,2.9
CUST000618,33,38003,Free,0.2,42.77,1,42.77,5.0
CUST000619,72,75188,Free,1.1,64.97,1,64.97,0.9
CUST000620,19,40397,Free,4.1,444.4,10,44.44,2.4
CUST000621,66,15000,Free,0.9,32.2,1,32.2,1.1
CUST000622,45,75743,Gold,2.5,6451.29,43,150.03,17.2
CUST000623,49,67012,Bronze,4.4,1875.93,21,89.33,4.8
CUST000624,44,71314,Bronze,0.1,77.07,1,77.07,10.0
CUST000625,37,136709,Gold,0.1,216.47,1,216.47,10.0
CUST000626,41,74645,Gold,2.5,4539.1,38,119.45,15.2
CUST000627,29,53961,Bronze,6.4,1297.78,22,58.99,3.4
CUST000628,67,63214,Free,1.4,63.88,1,63.88,0.7
CUST000629,52,77962,Free,2.9,600.25,7,85.75,2.4
CUST000630,50,57281,Bronze,4.4,1242.57,21,59.17,4.8
CUST000631,50,43224,Silver,2.5,607.86,11,55.26,4.4
CUST000632,68,74232,Silver,3.9,1467.2,20,73.36,5.1
CUST000633,60,30821,Bronze,0.4,100.06,2,50.03,5.0
CUST000634,54,94462,Gold,3.4,8285.68,52,159.34,15.3
CUST000635,29,64851,Silver,2.0,828.52,14,59.18,7.0
CUST000636,20,170486,Platinum,6.0,74490.6,204,365.15,34.0
CUST000637,18,68059,Gold,3.5,6639.36,48,138.32,13.7
CUST000638,50,39391,Free,2.2,137.5,2,68.75,0.9
CUST000639,57,64245,Free,1.8,224.8,4,56.2,2.2
CUST000640,27,55692,Bronze,0.7,301.2,4,75.3,5.7
CUST000641,60,57808,Bronze,3.9,822.25,13,63.25,3.3
CUST000642,61,51191,Bronze,1.3,455.58,6,75.93,4.6
CUST000643,46,28430,Free,5.9,236.4,6,39.4,1.0
CUST000644,30,109939,Gold,6.1,9338.55,65,143.67,10.7
CUST000645,29,32398,Free,3.1,285.95,5,57.19,1.6
CUST000646,48,50285,Gold,2.5,2035.75,25,81.43,10.0
CUST000647,63,46839,Bronze,2.8,1035.32,13,79.64,4.6
CUST000648,19,27270,Free,2.2,220.68,4,55.17,1.8
CUST000649,68,78993,Free,6.0,562.56,8,70.32,1.3
CUST000650,67,43752,Free,6.2,316.86,6,52.81,1.0
CUST000651,52,56042,Free,2.6,409.26,6,68.21,2.3
CUST000652,40,46181,Silver,5.7,2964.3,41,72.3,7.2
CUST000653,34,48958,Free,4.1,424.62,7,60.66,1.7
CUST000654,43,97647,Gold,5.5,14650.44,84,174.41,15.3
CUST000655,25,15000,Free,3.4,489.7,10,48.97,2.9
CUST000656,46,33414,Free,0.8,102.8,2,51.4,2.5
CUST000657,43,37818,Silver,2.9,1683.5,25,67.34,8.6
CUST000658,27,37170,Bronze,3.3,744.52,14,53.18,4.2
CUST000659,43,61813,Bronze,4.6,1632.4,20,81.62,4.3
CUST000660,51,37131,Free,5.1,519.39,9,57.71,1.8
CUST000661,68,54356,Free,0.8,54.88,1,54.88,1.2
CUST000662,58,26968,Free,4.3,315.14,7,45.02,1.6
CUST000663,24,70586,Bronze,3.3,701.37,9,77.93,2.7
CUST000664,21,57093,Free,3.6,555.66,9,61.74,2.5
CUST000665,75,35335,Bronze,1.2,137.76,3,45.92,2.5
CUST000666,70,87613,Gold,0.7,1440.99,9,160.11,12.9
CUST000667,67,62745,Free,2.1,188.36,2,94.18,1.0
CUST000668,62,99136,Gold,2.0,2573.92,16,160.87,8.0
CUST000669,28,25727,Free,2.1,186.05,5,37.21,2.4
CUST000670,46,38847,Silver,6.5,2127.51,33,64.47,5.1
CUST000671,73,93547,Gold,3.5,8262.0,50,165.24,14.3
CUST000672,53,54307,Free,5.9,685.6,8,85.7,1.4
CUST000673,42,161387,Platinum,4.4,23195.07,87,266.61,19.8
CUST000674,38,72879,Bronze,0.7,147.18,2,73.59,2.9
CUST000675,74,40185,Free,2.7,421.26,7,60.18,2.6
CUST000676,53,54506,Bronze,3.8,1126.4,16,70.4,4.2
CUST000677,27,73475,Platinum,4.8,28008.66,158,177.27,32.9
CUST000678,54,95464,Gold,4.2,9032.4,52,173.7,12.4
CUST000679,26,42423,Free,5.4,348.8,5,69.76,0.9
CUST000680,41,62988,Bronze,4.5,1313.0,20,65.65,4.4
CUST000681,52,64816,Free,0.2,84.88,1,84.88,5.0
CUST000682,66,58258,Bronze,0.6,216.66,3,72.22,5.0
CUST000683,52,60311,Bronze,4.4,1121.8,20,56.09,4.5
CUST000684,65,26524,Free,3.8,642.0,10,64.2,2.6
CUST000685,53,74491,Bronze,1.5,500.24,8,62.53,5.3
CUST000686,35,83270,Gold,1.9,2429.28,18,134.96,9.5
CUST000687,66,116698,Bronze,2.5,874.24,8,109.28,3.2
CUST000688,56,113833,Gold,3.5,7343.97,43,170.79,12.3
CUST000689,49,78028,Free,6.5,1138.5,15,75.9,2.3
CUST000690,41,125864,Platinum,6.2,14826.99,93,159.43,15.0
CUST000691,40,38509,Free,3.1,340.4,5,68.08,1.6
CUST000692,49,82610,Bronze,4.7,2190.09,21,104.29,4.5
CUST000693,54,71604,Silver,1.2,747.99,9,83.11,7.5
CUST000694,29,83571,Silver,2.3,2300.97,21,109.57,9.1
CUST000695,66,51084,Free,5.9,182.01,3,60.67,0.5
CUST000696,72,60728,Bronze,1.0,259.56,3,86.52,3.0
CUST000697,30,67567,Bronze,5.6,1684.5,25,67.38,4.5
CUST000698,40,35595,Free,0.4,56.55,1,56.55,2.5
CUST000699,42,32377,Silver,2.0,550.68,13,42.36,6.5
CUST000700,52,50984,Free,1.8,234.87,3,78.29,1.7
CUST000701,58,61683,Free,3.9,336.25,5,67.25,1.3
CUST000702,47,39602,Free,1.6,70.38,1,70.38,0.6
CUST000703,34,38088,Free,1.4,132.22,2,66.11,1.4
CUST000704,66,96724,Gold,4.0,6483.33,41,158.13,10.2
CUST000705,37,67229,Bronze,6.1,1594.8,18,88.6,3.0
CUST000706,65,86516,Bronze,0.1,67.79,1,67.79,10.0
CUST000707,42,54416,Free,6.1,212.64,4,53.16,0.7
CUST000708,39,31706,Free,2.2,305.76,6,50.96,2.7
CUST000709,30,37739,Bronze,1.4,256.35,5,51.27,3.6
CUST000710,36,47230,Free,2.8,314.4,6,52.4,2.1
CUST000711,66,127268,Gold,6.5,11988.0,90,133.2,13.8
CUST000712,53,187949,Platinum,3.7,34168.58,82,416.69,22.2
CUST000713,29,46922,Gold,6.0,6424.91,89,72.19,14.8
CUST000714,58,75394,Bronze,4.5,1295.64,18,71.98,4.0
CUST000715,36,66064,Bronze,4.1,1808.4,22,82.2,5.4
CUST000716,29,47404,Gold,1.1,1225.9,13,94.3,11.8
CUST000717,26,80064,Bronze,2.9,824.2,10,82.42,3.4
CUST000718,24,95881,Bronze,3.4,1406.72,14,100.48,4.1
CUST000719,45,77757,Bronze,5.3,1389.07,17,81.71,3.2
CUST000720,31,98569,Silver,5.1,1998.15,21,95.15,4.1
CUST000721,48,73815,Bronze,5.8,2163.18,31,69.78,5.3
CUST000722,69,60696,Silver,5.4,2662.48,46,57.88,8.5
CUST000723,36,73189,Silver,5.6,2416.8,24,100.7,4.3
CUST000724,75,46308,Silver,0.1,77.2,1,77.2,10.0
CUST000725,64,50703,Bronze,1.2,250.89,3,83.63,2.5
CUST000726,33,70075,Silver,0.8,450.66,7,64.38,8.8
CUST000727,70,41804,Free,0.8,148.78,2,74.39,2.5
CUST000728,22,141432,Gold,0.8,1826.96,8,228.37,10.0
CUST000729,52,41847,Free,3.1,661.14,9,73.46,2.9
CUST000730,29,65006,Bronze,2.8,515.88,9,57.32,3.2
CUST000731,42,69720,Silver,2.7,1699.25,25,67.97,9.3
CUST000732,69,81970,Bronze,1.5,523.08,6,87.18,4.0
CUST000733,38,21204,Free,2.9,169.52,4,42.38,1.4
CUST000734,53,67431,Free,0.9,82.01,1,82.01,1.1
CUST000735,70,169937,Platinum,5.1,36444.6,170,214.38,33.3
CUST000736,40,52773,Free,5.3,344.82,6,57.47,1.1
CUST000737,33,91193,Free,5.5,699.8,10,69.98,1.8
CUST000738,74,58177,Silver,6.5,2788.17,51,54.67,7.8
CUST000739,56,53259,Bronze,0.3,81.37,1,81.37,3.3
CUST000740,62,41675,Silver,3.7,1467.84,22,66.72,5.9
CUST000741,70,106388,Silver,1.7,910.0,7,130.0,4.1
CUST000742,59,84786,Gold,2.7,6122.34,43,142.38,15.9
CUST000743,75,153693,Gold,5.4,13276.06,62,214.13,11.5
CUST000744,56,77285,Silver,1.6,758.8,8,94.85,5.0
CUST000745,31,50103,Free,5.8,577.44,9,64.16,1.6
CUST000746,48,71447,Bronze,4.9,1143.48,13,87.96,2.7
CUST000747,75,43442,Bronze,2.2,789.88,13,60.76,5.9
CUST000748,22,76343,Bronze,2.1,929.24,13,71.48,6.2
CUST000749,52,50972,Free,1.9,332.0,4,83.0,2.1
CUST000750,40,93367,Bronze,0.4,140.02,2,70.01,5.0
CUST000751,46,111730,Gold,0.4,982.5,6,163.75,15.0
CUST000752,60,66559,Bronze,1.3,464.28,6,77.38,4.6
CUST000753,28,52696,Silver,4.8,3107.58,42,73.99,8.8
CUST000754,35,75710,Bronze,4.9,1808.64,18,100.48,3.7
CUST000755,64,44092,Free,4.3,220.2,3,73.4,0.7
CUST000756,29,72971,Bronze,3.9,493.28,8,61.66,2.1
CUST000757,26,39903,Free,0.6,59.81,1,59.81,1.7
CUST000758,27,64596,Bronze,0.7,158.04,2,79.02,2.9
CUST000759,75,40114,Silver,4.0,1403.84,32,43.87,8.0
CUST000760,61,48945,Silver,4.7,2019.27,29,69.63,6.2
CUST000761,34,19614,Free,0.9,52.73,1,52.73,1.1
CUST000762,55,39480,Free,1.7,151.41,3,50.47,1.8
CUST000763,24,41977,Silver,3.3,806.14,17,47.42,5.2
CUST000764,63,42417,Free,1.3,202.48,4,50.62,3.1
CUST000765,30,47020,Free,0.9,160.17,3,53.39,3.3
CUST000766,57,72419,Bronze,5.7,1211.88,12,100.99,2.1
CUST000767,59,26371,Silver,1.5,622.92,12,51.91,8.0
CUST000768,26,49196,Silver,0.4,126.22,2,63.11,5.0
CUST000769,67,155375,Platinum,5.9,40313.75,125,322.51,21.2
CUST000770,44,50519,Free,0.5,68.82,1,68.82,2.0
CUST000771,75,50980,Free,4.8,734.14,11,66.74,2.3
CUST000772,19,86634,Bronze,5.7,1520.1,18,84.45,3.2
CUST000773,22,44044,Silver,2.6,1016.26,14,72.59,5.4
CUST000774,46,30665,Free,2.3,273.55,5,54.71,2.2
CUST000775,54,54236,Bronze,1.3,435.0,5,87.0,3.8
CUST000776,55,56738,Bronze,2.5,465.57,7,66.51,2.8
CUST000777,36,85833,Silver,3.0,1251.48,12,104.29,4.0
CUST000778,25,40285,Free,0.9,45.66,1,45.66,1.1
CUST000779,65,156112,Platinum,1.5,5989.51,31,193.21,20.7
CUST000780,62,46759,Bronze,2.5,538.23,11,48.93,4.4
CUST000781,18,59297,Free,2.4,179.38,2,89.69,0.8
CUST000782,39,30242,Free,1.0,112.4,2,56.2,2.0
CUST000783,69,35630,Free,6.3,573.21,11,52.11,1.7
CUST000784,34,55193,Silver,5.8,1895.25,35,54.15,6.0
CUST000785,24,93613,Silver,5.8,2808.78,39,72.02,6.7
CUST000786,42,60586,Free,1.0,74.18,1,74.18,1.0
CUST000787,62,66033,Bronze,3.2,1346.72,16,84.17,5.0
CUST000788,21,37873,Silver,4.5,2567.28,38,67.56,8.4
CUST000789,53,50352,Free,0.4,72.79,1,72.79,2.5
CUST000790,23,79700,Bronze,0.2,71.5,1,71.5,5.0
CUST000791,48,62707,Free,1.3,58.58,1,58.58,0.8
CUST000792,36,58931,Free,2.5,250.56,3,83.52,1.2
CUST000793,61,42038,Bronze,0.9,233.56,4,58.39,4.4
CUST000794,71,36216,Free,1.2,110.34,2,55.17,1.7
CUST000795,56,80990,Bronze,5.3,1521.12,24,63.38,4.5
CUST000796,44,109961,Gold,5.2,15877.54,94,168.91,18.1
CUST000797,27,47005,Free,5.1,263.2,4,65.8,0.8
CUST000798,43,47688,Free,1.6,94.18,2,47.09,1.2
CUST000799,36,55977,Silver,1.5,729.4,10,72.94,6.7
CUST000800,56,15000,Free,5.8,514.4,10,51.44,1.7
CUST000801,20,48018,Free,5.7,924.48,12,77.04,2.1
CUST000802,62,94962,Bronze,2.5,1253.28,14,89.52,5.6
CUST000803,30,111727,Gold,3.8,7509.56,41,183.16,10.8
CUST000804,67,46296,Free,4.7,698.94,11,63.54,2.3
CUST000805,45,79829,Gold,6.1,10345.94,82,126.17,13.4
CUST000806,75,80951,Silver,0.5,268.2,4,67.05,8.0
CUST000807,37,53244,Silver,3.8,1797.44,32,56.17,8.4
CUST000808,45,114959,Silver,6.0,2442.72,24,101.78,4.0
CUST000809,25,50797,Free,1.8,83.13,1,83.13,0.6
CUST000810,58,42256,Free,0.6,63.14,1,63.14,1.7
CUST000811,56,61979,Free,0.9,71.65,1,71.65,1.1
CUST000812,18,52403,Free,0.7,74.02,1,74.02,1.4
CUST000813,20,92874,Platinum,0.6,4830.63,21,230.03,35.0
CUST000814,30,61448,Bronze,1.2,221.79,3,73.93,2.5
CUST000815,45,71057,Bronze,4.4,1278.45,15,85.23,3.4
CUST000816,74,73031,Silver,0.3,270.84,3,90.28,10.0
CUST000817,66,113054,Platinum,2.1,13516.8,60,225.28,28.6
CUST000818,42,163880,Platinum,3.2,20842.14,69,302.06,21.6
CUST000819,73,24723,Silver,1.3,750.96,12,62.58,9.2
CUST000820,50,48686,Free,0.9,127.84,2,63.92,2.2
CUST000821,55,54980,Free,0.5,60.5,1,60.5,2.0
CUST000822,70,79711,Free,6.5,1042.03,11,94.73,1.7
CUST000823,23,51530,Free,1.0,149.34,2,74.67,2.0
CUST000824,75,27972,Free,4.5,299.44,8,37.43,1.8
CUST000825,61,102859,Gold,4.4,6539.36,46,142.16,10.5
CUST000826,62,63362,Gold,4.0,7252.29,61,118.89,15.2
CUST000827,49,80166,Silver,5.0,1560.24,22,70.92,4.4
CUST000828,62,78932,Silver,2.4,2127.62,22,96.71,9.2
CUST000829,64,49743,Bronze,3.8,932.25,15,62.15,3.9
CUST000830,38,22927,Free,1.2,163.02,3,54.34,2.5
CUST000831,33,172006,Gold,2.5,5715.4,34,168.1,13.6
CUST000832,71,39932,Free,6.3,1198.08,16,74.88,2.5
CUST000833,38,68165,Silver,4.1,1891.56,33,57.32,8.0
CUST000834,28,49874,Free,1.2,150.96,2,75.48,1.7
