CustomerID,WebsiteVisits,AppUsage,SupportCalls,Complaints,Reviews,WishlistCount,CartAbandonment,SatisfactionScore
CUST000534,11,116.6,2,0,7,4,0,4.6
CUST000535,24,128.4,0,0,9,10,0,4.9
CUST000536,18,107.8,1,0,3,6,3,4.1
CUST000537,28,322.2,6,1,6,5,1,3.5
CUST000538,51,226.9,2,0,3,6,3,4.3
CUST000539,18,123.2,6,2,3,3,0,3.4
CUST000540,27,269.8,5,0,9,7,1,3.8
CUST000541,11,93.3,5,1,4,4,4,2.1
CUST000542,15,163.6,1,0,1,8,2,4.5
CUST000543,15,136.7,7,1,4,4,2,2.8
CUST000544,21,132.5,3,1,4,2,2,2.9
CUST000545,8,24.8,4,2,1,1,5,2.7
CUST000546,18,149.5,1,0,7,4,1,4.4
CUST000547,29,80.1,0,0,3,8,2,3.6
CUST000548,42,284.2,3,2,5,5,3,3.4
CUST000549,28,324.8,2,0,2,5,5,3.7
CUST000550,13,90.1,5,3,2,5,0,4.4
CUST000551,8,71.2,2,2,5,6,1,3.1
CUST000552,32,262.6,1,0,5,4,4,3.6
CUST000553,21,225.0,3,0,6,5,1,4.9
CUST000554,18,145.2,5,1,2,8,1,3.5
CUST000555,9,29.3,6,5,1,7,3,2.4
CUST000556,10,52.3,3,1,5,3,2,3.0
CUST000557,21,130.6,2,3,2,2,1,4.3
CUST000558,16,110.4,6,2,4,4,2,1.9
CUST000559,12,106.8,4,1,3,9,1,4.1
CUST000560,33,321.8,2,2,2,4,7,2.7
CUST000561,13,149.4,5,0,4,5,7,2.6
CUST000562,26,306.7,2,1,1,5,5,4.1
CUST000563,14,149.7,1,0,8,7,1,3.8
CUST000564,29,204.1,5,3,2,3,7,3.2
CUST000565,29,248.4,3,0,6,2,3,3.5
CUST000566,26,199.4,2,0,2,6,3,3.0
CUST000567,22,63.8,2,0,4,4,1,2.7
CUST000568,23,257.0,2,0,3,6,4,3.7
CUST000569,26,301.2,6,1,6,4,2,4.1
CUST000570,30,191.4,4,3,6,6,2,4.8
CUST000571,57,153.6,0,0,7,6,3,3.8
CUST000572,17,47.1,1,1,6,10,2,4.9
CUST000573,10,81.8,4,1,7,2,2,3.6
CUST000574,36,249.5,4,2,1,3,1,4.0
CUST000575,9,99.7,5,2,3,3,5,3.3
CUST000576,19,59.7,3,0,5,4,4,3.6
CUST000577,21,211.6,3,1,1,8,3,4.2
CUST000578,25,289.6,4,2,5,4,2,2.5
CUST000579,39,304.2,3,1,7,9,3,4.0
CUST000580,26,119.0,2,1,3,9,1,3.8
CUST000581,17,77.8,5,3,3,2,3,3.3
CUST000582,21,69.9,5,7,3,3,1,3.0
CUST000583,12,76.7,3,2,7,9,5,3.2
CUST000584,15,164.5,2,0,4,5,3,3.7
CUST000585,22,156.2,1,0,4,5,2,2.4
CUST000586,15,170.5,0,0,4,5,1,5.0
CUST000587,26,77.4,4,1,7,5,2,4.3
CUST000588,13,153.1,6,0,4,5,3,3.9
CUST000589,24,262.5,6,2,6,7,2,3.5
CUST000590,13,109.2,5,4,3,6,4,3.1
CUST000591,37,405.6,5,1,4,6,4,3.9
CUST000592,16,178.2,8,4,1,4,2,4.5
CUST000593,12,57.5,3,1,4,7,4,3.9
CUST000594,32,85.1,1,1,3,4,3,3.4
CUST000595,17,112.9,2,2,5,4,3,4.0
CUST000596,12,86.6,6,3,4,1,2,2.3
CUST000597,21,205.8,4,1,2,8,3,3.4
CUST000598,27,241.8,4,0,2,4,5,3.2
CUST000599,25,95.3,2,0,5,4,2,4.4
CUST000600,16,75.8,2,1,9,8,2,4.2
CUST000601,23,159.5,2,0,3,3,4,3.8
CUST000602,17,185.8,3,1,4,7,3,3.1
CUST000603,25,134.8,1,1,1,7,4,3.9
CUST000604,27,162.9,1,0,2,4,4,4.0
CUST000605,29,234.3,1,0,3,3,3,4.2
CUST000606,13,43.4,14,6,3,4,1,3.8
CUST000607,17,56.7,1,0,2,5,1,4.3
CUST000608,16,70.7,5,2,3,3,2,2.1
CUST000609,14,70.4,6,1,12,3,0,4.5
CUST000610,22,204.6,1,0,1,6,3,2.1
CUST000611,17,123.5,1,0,1,4,2,3.5
CUST000612,23,200.2,2,0,4,7,2,4.5
CUST000613,23,167.9,3,2,3,5,1,3.7
CUST000614,21,83.4,2,0,9,6,1,3.3
CUST000615,35,170.1,4,2,3,5,2,4.5
CUST000616,21,187.5,5,3,2,7,2,3.0
CUST000617,42,179.4,4,1,2,12,3,3.7
CUST000618,18,103.1,8,2,4,3,7,2.5
CUST000619,18,202.9,5,5,4,2,2,4.0
CUST000620,34,306.4,0,0,4,9,0,5.0
CUST000621,34,166.6,0,0,3,8,1,3.4
CUST000622,28,189.3,4,1,2,5,4,3.1
CUST000623,11,123.4,6,3,5,8,2,3.8
CUST000624,28,122.8,6,2,3,3,0,4.9
CUST000625,29,310.9,6,1,4,5,2,3.2
CUST000626,20,65.1,1,0,4,9,0,4.5
CUST000627,11,62.4,4,0,4,2,3,3.7
CUST000628,17,49.8,1,0,4,5,2,5.0
CUST000629,35,126.9,4,3,3,3,1,2.9
CUST000630,12,97.8,3,0,0,7,7,1.6
CUST000631,23,155.7,3,1,3,8,4,2.9
CUST000632,17,64.3,3,1,5,2,1,3.6
CUST000633,33,314.9,3,0,5,6,4,3.5
CUST000634,19,136.8,10,5,3,5,4,2.1
CUST000635,11,86.8,1,0,2,6,3,3.0
CUST000636,8,62.6,4,2,6,7,3,3.4
CUST000637,12,39.3,6,0,0,3,0,4.0
CUST000638,15,50.9,0,0,5,5,3,4.5
CUST000639,16,159.6,4,2,2,9,3,3.7
CUST000640,35,241.2,2,0,4,2,2,3.1
CUST000641,23,235.9,2,0,4,2,0,3.5
CUST000642,7,61.1,5,4,2,2,3,2.5
CUST000643,45,303.6,3,0,5,2,8,2.8
CUST000644,18,143.8,2,0,6,7,1,4.0
CUST000645,24,92.7,5,1,5,3,2,3.1
CUST000646,24,101.1,4,0,5,4,1,3.5
CUST000647,17,142.8,3,0,3,5,1,2.3
CUST000648,14,55.4,3,0,0,7,1,4.0
CUST000649,21,166.4,1,0,4,8,8,2.9
CUST000650,36,379.3,3,1,4,7,1,2.8
CUST000651,7,69.5,3,0,3,5,4,1.7
CUST000652,19,112.0,7,1,0,6,5,3.1
CUST000653,29,241.8,1,0,1,6,1,4.5
CUST000654,28,81.2,3,0,1,8,5,2.9
CUST000655,12,106.9,2,1,5,9,3,4.0
CUST000656,18,120.6,3,0,3,3,2,3.2
CUST000657,19,154.5,4,1,2,6,2,2.4
CUST000658,26,246.2,3,2,6,11,4,3.7
CUST000659,29,220.2,3,0,1,5,6,3.2
CUST000660,10,109.7,3,1,3,9,3,4.1
CUST000661,32,197.9,7,1,4,2,3,1.6
CUST000662,16,65.0,2,1,5,6,1,4.2
CUST000663,21,125.5,4,0,4,3,2,2.9
CUST000664,7,70.4,3,1,3,8,1,3.9
CUST000665,34,378.7,2,0,4,6,2,4.3
CUST000666,12,90.2,3,0,2,5,3,4.2
CUST000667,18,149.8,3,0,4,7,7,3.2
CUST000668,38,414.2,1,2,7,9,2,4.1
CUST000669,16,176.8,2,1,7,7,4,3.1
CUST000670,11,97.6,2,1,5,4,2,4.9
CUST000671,21,238.0,3,0,6,7,2,3.6
CUST000672,20,72.0,3,0,7,7,2,4.2
CUST000673,15,69.5,6,0,3,11,3,3.3
CUST000674,21,127.2,4,2,2,3,2,3.2
CUST000675,4,43.3,0,0,10,9,3,4.1
CUST000676,22,232.2,6,2,1,4,5,2.3
CUST000677,30,151.4,2,3,5,6,1,3.7
CUST000678,19,220.5,6,7,3,4,1,2.9
CUST000679,11,109.1,4,1,3,8,4,4.0
CUST000680,13,91.3,4,0,2,3,4,3.1
CUST000681,10,68.2,3,0,4,14,1,4.6
CUST000682,15,55.8,5,3,2,6,4,3.7
CUST000683,25,114.0,2,1,4,1,4,2.5
CUST000684,28,317.1,1,0,2,7,0,3.6
CUST000685,40,290.9,3,2,3,4,4,3.7
CUST000686,27,97.2,5,2,4,7,2,3.0
CUST000687,25,133.4,9,2,4,5,4,3.6
CUST000688,13,67.8,4,0,5,2,1,4.4
CUST000689,25,95.0,1,0,3,2,4,2.0
CUST000690,32,379.2,4,0,3,8,2,3.2
CUST000691,39,415.2,4,3,4,4,4,3.9
CUST000692,19,60.3,1,0,4,3,1,3.0
CUST000693,13,118.4,5,3,2,2,2,3.1
CUST000694,14,45.5,2,3,6,1,0,3.4
CUST000695,13,146.0,6,2,3,11,2,3.3
CUST000696,17,110.4,3,0,2,12,5,3.7
CUST000697,29,165.6,4,1,1,8,4,2.0
CUST000698,21,223.3,3,1,8,6,2,3.9
CUST000699,19,50.2,5,3,5,5,2,2.1
CUST000700,14,155.7,9,1,0,6,3,3.5
CUST000701,14,167.9,2,1,3,5,3,2.5
CUST000702,9,72.2,3,2,5,2,3,3.1
CUST000703,19,176.8,1,1,4,5,1,3.0
CUST000704,12,142.0,1,1,1,6,5,3.6
CUST000705,15,62.2,2,3,3,3,1,4.3
CUST000706,27,93.6,5,0,2,5,2,2.3
CUST000707,37,142.5,2,0,2,3,3,3.8
CUST000708,48,461.2,1,0,4,7,0,2.4
CUST000709,14,94.4,3,1,0,6,5,3.4
CUST000710,21,101.3,2,2,4,2,1,2.6
CUST000711,18,93.1,3,0,5,5,4,3.4
CUST000712,26,269.4,0,0,4,6,5,3.4
CUST000713,17,84.1,2,3,1,10,3,3.5
CUST000714,18,138.5,3,1,2,5,4,3.3
CUST000715,19,221.8,7,2,3,3,3,2.6
CUST000716,11,78.1,5,2,2,4,3,3.7
CUST000717,21,238.2,5,2,5,9,3,4.3
CUST000718,20,125.0,4,3,7,8,2,3.6
CUST000719,69,502.3,4,2,2,5,3,3.1
CUST000720,8,46.9,4,3,3,3,3,2.5
CUST000721,13,41.8,3,0,2,2,1,2.8
CUST000722,5,20.8,6,2,5,6,2,2.9
CUST000723,8,28.2,5,3,2,3,7,1.6
CUST000724,20,115.3,4,0,2,3,2,4.5
CUST000725,24,220.3,1,0,6,3,2,3.3
CUST000726,24,255.7,3,2,5,4,2,2.8
CUST000727,31,195.0,2,2,2,8,3,3.9
CUST000728,13,101.3,6,2,5,6,1,3.7
CUST000729,10,71.1,7,4,5,1,5,3.4
CUST000730,21,55.9,3,0,4,2,5,3.5
CUST000731,29,211.4,4,0,4,6,3,3.9
CUST000732,7,62.9,0,0,2,4,3,2.4
CUST000733,7,57.3,2,0,1,3,3,3.4
CUST000734,11,78.0,2,0,3,3,2,4.5
CUST000735,14,117.6,2,0,3,8,2,3.3
CUST000736,29,276.9,1,2,4,1,3,3.1
CUST000737,5,28.2,6,4,4,2,4,3.6
CUST000738,26,140.2,5,4,1,6,3,4.4
CUST000739,22,262.1,4,2,3,3,3,2.5
CUST000740,14,105.8,1,0,4,4,0,4.1
CUST000741,19,77.4,2,0,4,8,3,3.7
CUST000742,18,138.6,3,1,3,11,3,5.0
CUST000743,15,82.2,3,3,4,8,5,3.8
CUST000744,25,71.8,2,0,3,7,2,3.8
CUST000745,17,134.3,2,0,5,8,2,2.6
CUST000746,27,191.5,5,4,3,2,4,2.8
CUST000747,18,89.3,2,0,5,4,0,4.2
CUST000748,16,122.0,2,2,5,4,2,4.2
CUST000749,10,95.8,4,5,4,2,0,3.8
CUST000750,12,140.6,3,0,4,2,4,3.8
CUST000751,40,429.7,5,5,4,3,1,4.2
CUST000752,7,68.6,1,0,6,8,2,3.0
CUST000753,20,151.0,4,0,5,0,4,3.1
CUST000754,15,91.8,2,0,4,5,0,4.8
CUST000755,26,187.8,4,1,0,3,3,2.7
CUST000756,14,147.1,3,0,11,6,1,4.5
CUST000757,10,113.8,1,0,3,7,0,4.5
CUST000758,38,191.2,4,1,3,10,2,3.8
CUST000759,40,465.3,0,0,5,5,0,4.3
CUST000760,16,119.4,3,2,7,4,4,4.5
CUST000761,21,158.9,1,1,9,5,1,3.8
CUST000762,9,98.1,7,9,5,3,3,2.5
CUST000763,24,215.5,3,2,5,4,1,4.3
CUST000764,19,145.8,1,0,2,6,6,3.6
CUST000765,5,43.8,5,2,5,7,1,5.0
CUST000766,29,239.9,3,1,2,4,2,2.9
CUST000767,30,339.0,3,1,4,7,6,3.6
CUST000768,13,42.7,4,0,2,3,3,3.3
CUST000769,11,130.3,4,0,4,5,1,2.7
CUST000770,9,34.6,2,0,3,1,5,3.3
CUST000771,8,79.8,6,6,5,6,1,3.9
CUST000772,13,46.8,4,0,3,8,1,4.8
CUST000773,22,78.3,1,0,2,4,0,3.7
CUST000774,14,43.7,3,0,7,8,1,4.4
CUST000775,36,222.7,3,2,5,3,0,2.9
CUST000776,5,53.3,1,0,2,5,5,2.8
CUST000777,22,257.8,5,4,3,9,1,3.7
CUST000778,37,290.0,3,1,2,7,1,3.4
CUST000779,28,243.5,2,1,2,1,2,3.6
CUST000780,26,198.5,3,3,3,6,1,2.5
CUST000781,26,133.1,4,0,2,8,3,2.3
CUST000782,9,94.9,2,1,4,6,0,3.9
CUST000783,17,128.7,5,2,5,6,0,4.3
CUST000784,29,324.2,5,4,3,6,1,4.2
CUST000785,13,50.0,5,4,6,7,2,3.1
CUST000786,20,82.5,9,4,1,2,5,2.8
CUST000787,31,261.4,3,4,3,4,1,3.9
CUST000788,19,115.8,7,2,4,3,5,2.1
CUST000789,23,170.6,4,4,3,4,5,3.1
CUST000790,20,81.0,2,1,3,3,9,2.1
CUST000791,31,159.6,2,1,3,8,0,4.2
CUST000792,11,128.7,4,1,2,2,6,4.0
CUST000793,22,182.7,2,0,5,3,2,3.0
CUST000794,24,124.0,2,0,5,1,3,3.6
CUST000795,27,237.5,3,2,2,3,1,3.4
CUST000796,15,45.9,3,0,9,5,1,3.4
CUST000797,22,132.7,2,0,5,7,1,4.1
CUST000798,23,143.9,7,3,7,5,5,2.4
CUST000799,24,275.4,4,2,6,4,1,3.9
CUST000800,61,708.5,3,1,3,6,4,3.8
CUST000801,41,334.1,1,1,6,6,1,5.0
CUST000802,25,202.4,2,0,5,5,2,2.9
CUST000803,8,71.4,5,1,4,8,4,2.7
CUST000804,14,152.1,6,2,3,8,5,3.6
CUST000805,11,32.6,4,3,4,2,1,3.4
CUST000806,13,88.4,4,1,3,3,3,3.3
CUST000807,20,165.0,7,1,2,5,6,3.1
CUST000808,12,90.0,4,2,2,2,5,2.4
CUST000809,14,48.2,5,3,1,10,4,3.4
CUST000810,18,167.4,4,1,1,1,2,4.1
CUST000811,40,401.2,5,1,6,6,3,3.7
CUST000812,8,43.8,4,1,4,5,5,3.3
CUST000813,19,91.2,3,2,2,7,3,3.7
CUST000814,27,271.5,4,0,1,10,1,4.5
CUST000815,41,229.7,3,1,3,4,3,3.9
CUST000816,11,61.4,2,2,5,8,0,3.0
CUST000817,24,228.9,5,4,3,4,1,3.4
CUST000818,4,12.7,1,0,4,8,2,3.8
CUST000819,11,108.4,2,2,5,9,2,5.0
CUST000820,7,19.4,1,0,4,8,1,4.5
CUST000821,32,323.6,2,0,1,5,3,2.2
CUST000822,28,199.2,3,0,2,3,3,3.3
CUST000823,17,78.8,5,1,3,8,0,3.8
CUST000824,13,86.0,1,0,2,6,2,3.6
CUST000825,13,69.7,2,3,4,5,3,4.1
CUST000826,21,83.8,1,1,1,5,3,2.0
CUST000827,7,49.5,1,0,8,9,0,4.9
CUST000828,13,38.9,6,2,3,2,4,1.8
CUST000829,36,246.3,3,1,2,4,2,3.5
CUST000830,21,121.4,3,1,2,4,4,1.8
CUST000831,16,121.4,5,1,3,4,4,2.9
CUST000832,48,310.2,6,3,3,9,3,3.0
CUST000833,9,58.2,3,1,4,5,1,2.2
CUST000834,13,130.4,3,2,7,8,6,4.3
CUST000835,25,280.2,5,1,4,3,0,3.1
CUST000836,19,63.9,3,0,6,4,0,4.6
CUST000837,43,317.4,8,1,8,8,4,3.0
CUST000838,27,246.3,1,0,1,5,3,3.3
CUST000839,38,323.8,4,1,2,2,1,3.5
CUST000840,18,56.0,2,0,1,3,3,3.5
CUST000841,28,273.8,1,1,2,4,3,4.1
CUST000842,30,256.6,12,7,1,5,4,2.3
CUST000843,8,77.5,5,1,9,7,2,3.2
CUST000844,5,25.5,1,1,5,4,1,5.0
CUST000845,21,173.4,8,2,5,5,0,3.5
CUST000846,30,194.2,2,1,2,4,1,3.1
CUST000847,12,131.1,5,3,2,5,4,3.3
CUST000848,20,95.1,3,2,4,5,1,4.1
CUST000849,21,232.3,0,0,10,8,1,4.2
CUST000850,13,116.6,2,0,4,3,6,3.2
CUST000851,5,58.9,3,2,2,5,4,3.1
CUST000852,24,76.2,6,1,1,5,6,2.7
CUST000853,30,299.1,5,3,3,2,7,2.2
CUST000854,19,79.8,7,1,6,3,3,3.6
CUST000855,17,178.5,2,3,5,9,3,4.8
CUST000856,7,49.3,4,0,6,10,5,3.5
CUST000857,32,185.6,7,4,3,1,5,2.9
CUST000858,32,142.2,0,0,4,6,3,3.9
CUST000859,7,25.5,4,2,3,3,2,2.7
CUST000860,21,205.7,0,0,8,4,1,4.5
CUST000861,30,331.9,2,0,8,5,5,3.1
CUST000862,19,120.8,1,0,2,4,2,3.7
CUST000863,11,112.8,5,2,7,5,2,4.2
CUST000864,18,173.9,3,1,2,4,5,2.4
CUST000865,16,149.0,7,2,6,5,2,4.0
CUST000866,23,260.1,4,3,2,5,2,3.6
CUST000867,17,91.7,3,1,4,10,5,3.6
CUST000868,17,93.7,6,0,6,12,0,3.4
CUST000869,24,237.1,7,2,2,3,0,2.2
CUST000870,9,92.2,3,2,4,6,2,3.3
CUST000871,26,222.1,3,2,2,3,2,2.7
CUST000872,25,156.6,6,1,4,4,3,3.3
CUST000873,18,74.6,4,1,6,2,2,3.6
CUST000874,27,271.9,2,1,3,7,6,3.8
CUST000875,42,173.0,5,2,0,4,3,1.7
CUST000876,21,76.9,0,0,4,4,1,4.5
CUST000877,11,68.6,2,1,3,5,4,3.7
CUST000878,10,69.7,2,1,3,4,4,3.3
CUST000879,44,213.5,1,0,3,8,1,3.6
CUST000880,24,183.8,4,1,4,6,3,3.4
CUST000881,11,76.5,4,3,7,4,5,3.3
CUST000882,27,173.6,2,0,4,3,1,4.1
CUST000883,12,91.8,8,4,2,3,4,2.8
CUST000884,18,163.2,3,0,1,11,3,4.0
CUST000885,31,305.6,2,1,1,9,2,3.8
CUST000886,27,247.5,3,0,8,6,2,4.2
CUST000887,21,135.2,4,1,2,5,4,3.6
CUST000888,57,424.1,0,0,5,4,6,3.3
CUST000889,11,50.9,1,0,3,9,2,4.1
CUST000890,30,145.8,6,0,4,6,2,4.2
CUST000891,13,57.7,5,2,6,8,3,3.0
CUST000892,30,299.8,3,1,5,3,2,3.2
CUST000893,28,234.4,0,0,2,5,1,3.9
CUST000894,21,164.9,2,2,4,2,5,2.8
CUST000895,13,111.1,7,1,1,5,6,2.0
CUST000896,16,64.5,2,0,2,5,5,2.1
CUST000897,39,216.7,2,0,0,5,2,3.3
CUST000898,13,100.8,1,1,1,4,0,4.9
CUST000899,11,28.9,5,1,4,4,6,1.2
CUST000900,9,93.8,1,0,4,6,2,4.0
CUST000901,16,140.5,9,2,4,2,11,3.6
CUST000902,20,53.2,3,1,6,5,1,4.5
CUST000903,17,173.5,3,1,1,4,0,3.6
CUST000904,8,90.0,5,3,8,4,1,3.6
CUST000905,26,110.2,3,1,2,11,2,5.0
CUST000906,19,225.0,6,2,4,3,3,2.7
CUST000907,16,174.8,3,1,4,3,3,4.0
CUST000908,24,129.5,2,2,6,6,5,3.9
CUST000909,13,53.8,3,2,3,8,2,3.1
CUST000910,5,26.1,4,3,3,5,2,2.8
CUST000911,24,80.1,6,3,3,5,1,3.3
CUST000912,26,263.9,5,2,5,6,2,3.1
CUST000913,23,234.6,2,0,3,8,0,4.1
CUST000914,37,116.6,6,1,4,6,4,4.2
CUST000915,6,45.8,3,1,4,3,1,4.3
CUST000916,29,318.8,1,0,2,8,1,4.6
CUST000917,19,173.7,2,3,4,9,2,4.4
CUST000918,45,218.8,6,1,4,7,3,3.2
CUST000919,38,334.1,4,3,5,4,2,3.6
CUST000920,26,170.5,4,4,7,9,1,4.2
CUST000921,18,206.7,4,1,4,3,2,2.8
CUST000922,9,84.7,4,2,7,7,1,4.1
CUST000923,19,204.9,4,0,3,6,1,4.2
CUST000924,44,471.6,0,0,4,9,1,4.7
CUST000925,21,53.1,6,2,6,9,1,3.4
CUST000926,30,318.3,3,4,1,11,0,4.5
CUST000927,18,60.1,9,6,2,2,4,2.5
CUST000928,33,189.8,1,2,4,9,4,4.5
CUST000929,12,38.8,1,1,7,7,1,4.4
CUST000930,15,124.6,4,2,0,6,3,3.4
CUST000931,11,97.0,5,4,6,10,4,4.2
CUST000932,22,216.3,5,1,3,5,1,3.5
CUST000933,23,65.9,3,3,4,5,2,4.7
CUST000934,31,174.2,5,2,5,3,4,4.0
CUST000935,27,210.8,6,2,4,5,3,2.0
CUST000936,24,69.2,7,2,2,4,1,2.5
CUST000937,25,229.7,3,1,6,6,6,2.8
CUST000938,9,48.9,2,1,4,10,0,4.6
CUST000939,27,115.5,2,1,1,6,2,3.7
CUST000940,16,104.7,3,3,9,4,4,2.9
CUST000941,20,196.8,4,0,4,3,4,2.7
CUST000942,7,64.6,0,0,1,1,2,4.2
CUST000943,28,325.0,4,1,4,11,4,2.7
CUST000944,8,51.4,3,2,3,5,6,4.1
CUST000945,17,158.4,2,1,4,5,3,4.1
CUST000946,26,141.6,7,2,4,10,6,3.6
CUST000947,14,160.0,3,3,1,4,6,3.2
CUST000948,27,214.0,1,0,3,3,4,3.6
CUST000949,15,148.2,5,4,2,3,3,3.2
CUST000950,18,205.8,6,1,6,7,1,3.2
CUST000951,24,161.8,1,0,3,3,1,3.9
CUST000952,18,149.4,2,1,6,4,1,3.7
CUST000953,15,52.4,2,2,2,2,2,3.2
CUST000954,19,94.4,1,0,3,5,0,5.0
CUST000955,44,437.2,1,0,2,2,3,3.9
CUST000956,19,121.4,4,0,4,2,1,4.9
CUST000957,28,115.7,2,1,2,6,2,4.0
CUST000958,40,401.4,2,1,5,5,2,3.2
CUST000959,13,63.5,4,1,6,10,3,3.3
CUST000960,24,270.9,1,1,0,6,2,3.8
CUST000961,29,310.7,3,4,4,4,5,3.3
CUST000962,13,45.5,3,0,4,8,8,3.7
CUST000963,19,122.1,0,0,4,7,3,3.1
CUST000964,16,150.5,8,6,5,12,2,3.1
CUST000965,12,67.3,1,1,8,5,0,4.6
CUST000966,31,328.0,2,0,1,5,3,4.4
CUST000967,14,50.1,3,1,8,4,1,3.8
CUST000968,15,91.0,5,2,3,4,2,3.8
CUST000969,33,275.0,2,0,8,6,1,3.8
CUST000970,18,190.2,3,1,5,6,1,4.5
CUST000971,20,62.3,6,3,2,8,2,3.2
CUST000972,9,81.4,3,0,3,6,3,4.6
CUST000973,23,162.4,3,4,4,6,0,4.0
CUST000974,18,209.7,2,1,3,4,2,2.9
CUST000975,25,170.0,6,2,1,2,5,2.5
CUST000976,23,210.3,5,4,1,7,2,4.3
CUST000977,14,91.5,4,0,3,4,2,3.5
CUST000978,44,118.7,3,0,6,5,2,3.6
CUST000979,26,141.4,4,3,4,7,2,4.5
CUST000980,35,378.2,3,1,7,3,3,3.7
CUST000981,25,297.0,5,0,5,5,1,4.2
CUST000982,30,155.9,1,1,11,6,0,4.3
CUST000983,32,142.5,3,0,6,8,2,4.1
CUST000984,16,114.9,7,1,1,7,2,3.0
CUST000985,29,284.2,3,4,4,3,2,3.3
CUST000986,59,174.3,3,1,10,7,2,4.1
CUST000987,19,148.9,4,2,2,3,9,3.2
CUST000988,8,94.4,0,0,3,6,6,3.5
CUST000989,13,125.0,3,3,6,6,1,4.2
CUST000990,34,306.3,2,0,9,4,1,4.2
CUST000991,9,34.8,1,0,2,4,0,4.3
CUST000992,25,72.0,9,4,3,6,3,2.7
CUST000993,29,132.9,1,1,3,9,3,3.8
CUST000994,33,373.9,4,1,1,7,1,4.1
CUST000995,15,151.0,4,0,3,6,2,2.7
CUST000996,36,362.6,2,0,3,9,0,3.6
CUST000997,10,119.6,0,0,4,12,3,4.5
CUST000998,19,129.2,1,3,6,1,3,3.1
CUST000999,12,136.5,8,3,0,7,3,2.5
CUST001000,20,63.0,3,2,4,3,3,3.6
CUST001001,22,197.1,5,5,6,7,3,3.7
CUST001002,38,317.4,2,1,6,8,1,3.8
CUST001003,25,191.5,5,3,7,3,4,3.4
CUST001004,21,191.4,7,4,5,8,3,3.7
CUST001005,18,48.1,6,1,5,5,4,3.9
CUST001006,13,142.2,1,0,2,7,0,3.7
CUST001007,14,68.2,1,0,2,1,3,3.3
CUST001008,28,116.3,3,1,3,5,0,2.6
CUST001009,7,77.1,0,0,7,9,4,4.2
CUST001010,15,70.0,4,1,5,3,2,3.4
CUST001011,24,267.5,1,1,1,5,0,4.0
CUST001012,34,372.9,5,1,2,6,2,3.3
CUST001013,36,352.2,2,1,3,12,3,4.4
CUST001014,5,37.2,0,0,2,6,4,4.1
CUST001015,20,230.4,2,1,3,5,3,3.3
CUST001016,18,91.6,4,2,5,6,5,3.1
CUST001017,17,201.8,7,1,5,4,1,3.0
CUST001018,45,362.5,4,0,8,5,3,4.3
CUST001019,16,165.2,5,2,2,4,3,3.4
CUST001020,40,150.4,1,0,6,6,3,3.3
CUST001021,14,129.2,6,4,6,7,3,3.3
CUST001022,10,64.3,4,2,7,12,6,4.6
CUST001023,30,116.6,0,0,3,8,0,4.6
CUST001024,6,70.0,2,0,1,3,2,3.3
CUST001025,11,87.7,4,0,4,7,1,3.1
CUST001026,31,246.5,5,1,1,3,4,2.0
CUST001027,36,313.9,6,2,6,3,2,3.4
CUST001028,42,394.7,0,0,2,11,1,4.5
CUST001029,9,65.0,3,0,2,8,0,3.9
CUST001030,31,173.7,2,0,8,4,0,5.0
CUST001031,30,239.5,3,1,6,5,6,3.8
CUST001032,11,97.5,3,2,3,5,5,4.5
CUST001033,6,32.6,4,1,8,6,0,5.0
CUST001034,16,91.3,2,1,1,12,4,3.6
CUST001035,18,182.9,1,0,4,0,5,2.7
CUST001036,11,61.4,8,4,6,3,4,3.0
CUST001037,21,179.7,1,2,2,5,0,3.4
CUST001038,16,79.8,7,1,5,9,5,3.1
CUST001039,24,244.2,5,4,3,4,2,2.3
CUST001040,42,215.9,5,2,2,4,3,3.2
CUST001041,12,113.4,4,1,4,9,1,3.4
CUST001042,13,133.2,2,1,4,6,4,3.4
CUST001043,20,62.2,0,0,3,4,0,4.4
CUST001044,22,60.9,2,0,7,6,1,3.1
CUST001045,19,163.7,5,0,4,4,5,3.4
CUST001046,31,166.6,2,0,8,6,3,3.3
CUST001047,15,166.6,3,2,3,6,2,2.9
CUST001048,6,45.9,3,1,3,3,3,2.6
CUST001049,16,120.3,5,2,8,3,9,2.4
CUST001050,14,109.5,6,1,5,8,6,2.6
CUST001051,14,135.6,2,0,3,8,1,4.2
CUST001052,17,79.3,4,3,1,3,5,3.4
CUST001053,32,256.1,6,4,3,8,3,3.0
CUST001054,28,210.8,1,0,7,8,1,4.4
CUST001055,36,304.1,3,0,3,6,4,3.4
CUST001056,16,184.4,2,0,3,6,4,3.6
CUST001057,22,124.4,4,1,4,7,0,3.5
CUST001058,31,209.7,3,1,5,8,2,2.3
CUST001059,23,224.4,1,0,5,3,3,4.0
CUST001060,15,75.3,1,0,2,5,4,2.9
CUST001061,32,355.8,6,1,5,6,2,3.8
CUST001062,26,218.4,3,1,3,9,3,4.1
CUST001063,20,236.9,0,0,4,11,1,5.0
CUST001064,19,61.6,5,2,4,10,1,3.8
CUST001065,30,344.0,5,1,4,7,3,2.7
CUST001066,21,247.6,3,1,5,6,3,4.3
CUST001067,19,178.8,2,1,3,7,2,4.6
CUST001068,13,66.5,2,0,3,8,4,3.4
CUST001069,20,181.7,2,1,3,3,3,2.2
