CustomerID,Age,Gender,Income,Location,Membership,RegistrationDate
CUST000480,49,Female,68900,North Carolina,Gold,2026-05-14
CUST000481,34,Male,47800,Washington,Free,2023-10-21
CUST000482,24,Male,41200,Texas,Free,2023-07-16
CUST000483,18,Female,66500,California,Silver,2022-11-07
CUST000484,38,Male,32000,Illinois,Free,2026-03-23
CUST000485,26,Male,49500,North Carolina,Free,2023-04-08
CUST000486,18,Female,69400,Washington,Free,2024-04-04
CUST000487,28,Male,41500,Illinois,Bronze,2023-06-18
CUST000488,23,Female,52300,North Carolina,Free,2024-01-30
CUST000489,56,Female,43200,Illinois,Silver,2025-07-12
CUST000490,46,Male,100200,California,Bronze,2022-10-19
CUST000491,35,Female,99300,Florida,Free,2026-04-24
CUST000492,53,Female,47000,North Carolina,Free,2022-05-15
CUST000493,36,Male,46200,Georgia,Free,2026-02-18
CUST000494,25,Male,29600,North Carolina,Free,2023-05-14
CUST000495,54,Male,151500,Pennsylvania,Bronze,2023-08-11
CUST000496,42,Female,72500,Ohio,Free,2022-08-03
CUST000497,23,Male,76900,California,Bronze,2024-10-11
CUST000498,33,Male,100000,Texas,Free,2024-01-19
CUST000499,25,Male,47900,Ohio,Platinum,2025-06-06
CUST000500,19,Female,42900,California,Gold,2025-07-23
CUST000501,47,Female,103300,North Carolina,Silver,2023-04-07
CUST000502,58,Female,37400,New York,Bronze,2023-05-15
CUST000503,19,Female,44800,California,Free,2023-09-16
CUST000504,42,Female,57300,Pennsylvania,Free,2024-10-17
CUST000505,28,Female,28500,California,Free,2024-03-07
CUST000506,30,Male,73200,New York,Bronze,2023-01-24
CUST000507,28,Female,64500,New York,Free,2023-04-18
CUST000508,25,Male,37400,New York,Bronze,2022-08-28
CUST000509,36,Male,87800,Texas,Gold,2023-07-24
CUST000510,26,Male,27300,Georgia,Free,2023-03-12
CUST000511,39,Female,40700,Pennsylvania,Free,2025-04-08
CUST000512,35,Male,103500,Texas,Gold,2026-02-25
CUST000513,33,Female,45900,New York,Free,2026-03-03
CUST000514,25,Female,23400,California,Bronze,2022-08-06
CUST000515,29,Male,55300,California,Free,2022-06-03
CUST000516,45,Male,42600,California,Free,2022-12-06
CUST000517,42,Male,63700,California,Bronze,2025-04-04
CUST000518,24,Male,84800,North Carolina,Free,2026-05-14
CUST000519,37,Female,47400,California,Free,2023-05-02
CUST000520,45,Female,18000,California,Free,2025-04-10
CUST000521,18,Female,64800,Ohio,Bronze,2022-02-12
CUST000522,42,Male,29600,Ohio,Bronze,2023-09-03
CUST000523,28,Female,63300,Florida,Bronze,2022-04-15
CUST000524,42,Female,75600,New York,Free,2026-02-25
CUST000525,26,Female,83400,Florida,Free,2023-05-18
CUST000526,18,Male,74900,Washington,Bronze,2025-12-09
CUST000527,18,Male,42000,Florida,Free,2024-06-24
CUST000528,36,Male,46200,New York,Gold,2024-10-30
CUST000529,39,Male,60700,Texas,Free,2022-01-04
CUST000530,25,Male,73700,Georgia,Bronze,2022-12-06
CUST000531,43,Female,29900,Georgia,Silver,2026-05-08
CUST000532,18,Male,77700,Texas,Free,2026-01-20
CUST000533,35,Female,19800,Georgia,Bronze,2025-05-19
CUST000534,21,Female,18000,Pennsylvania,Silver,2023-01-02
CUST000535,28,Female,21500,North Carolina,Platinum,2022-07-27
CUST000536,36,Male,63600,Illinois,Free,2023-10-14
CUST000537,25,Female,66900,Washington,Free,2022-10-10
CUST000538,31,Male,54200,Washington,Free,2022-10-22
CUST000539,48,Female,37000,Florida,Free,2026-03-19
CUST000540,29,Male,62100,Illinois,Bronze,2022-06-15
CUST000541,46,Male,35100,California,Free,2022-01-12
CUST000542,22,Male,41700,California,Silver,2023-09-11
CUST000543,42,Male,32300,California,Free,2026-03-09
CUST000544,53,Female,67700,Washington,Bronze,2023-03-12
CUST000545,18,Male,36700,Ohio,Free,2023-03-12
CUST000546,26,Male,59500,Washington,Platinum,2022-10-06
CUST000547,42,Male,51200,California,Free,2022-10-21
CUST000548,33,Female,109100,Illinois,Gold,2022-11-02
CUST000549,40,Male,50800,California,Silver,2025-10-31
CUST000550,28,Female,91300,Washington,Free,2025-04-07
CUST000551,37,Female,73400,Florida,Free,2024-07-18
CUST000552,34,Female,28000,New York,Free,2023-01-27
CUST000553,50,Male,37100,New York,Gold,2022-05-06
CUST000554,39,Male,42800,Florida,Bronze,2022-03-28
CUST000555,40,Female,64400,Florida,Free,2025-07-31
CUST000556,31,Male,72300,Pennsylvania,Free,2022-06-18
CUST000557,30,Female,68000,North Carolina,Bronze,2024-02-27
CUST000558,30,Female,32900,Texas,Free,2025-08-10
CUST000559,40,Male,48600,Illinois,Silver,2026-05-24
CUST000560,30,Female,39800,Florida,Free,2023-08-12
CUST000561,39,Male,59000,California,Free,2022-10-03
CUST000562,60,Male,21700,New York,Free,2024-03-17
CUST000563,46,Male,48400,Texas,Silver,2022-05-19
CUST000564,32,Male,20300,Pennsylvania,Free,2023-05-08
CUST000565,50,Female,28500,New York,Silver,2023-12-20
CUST000566,31,Male,110900,California,Bronze,2023-03-31
CUST000567,18,Female,114400,North Carolina,Bronze,2023-05-09
CUST000568,23,Male,35400,New York,Free,2022-08-07
CUST000569,18,Other,62700,Illinois,Bronze,2022-10-28
CUST000570,31,Female,62400,California,Bronze,2022-04-10
CUST000571,36,Female,97000,Ohio,Free,2023-12-29
CUST000572,56,Female,55400,Georgia,Gold,2023-12-11
CUST000573,39,Male,29000,Texas,Silver,2025-11-15
CUST000574,33,Male,32500,Florida,Silver,2024-11-01
CUST000575,45,Male,59800,California,Free,2025-12-08
CUST000576,18,Male,19700,Ohio,Gold,2023-05-10
CUST000577,38,Female,20800,Illinois,Free,2022-01-28
CUST000578,45,Male,74800,New York,Bronze,2025-08-31
CUST000579,18,Female,183700,California,Bronze,2022-04-08
CUST000580,49,Female,35900,California,Silver,2025-11-14
CUST000581,40,Male,45200,Florida,Free,2023-03-11
CUST000582,31,Female,47100,Georgia,Free,2023-03-31
CUST000583,43,Male,55400,New York,Bronze,2025-11-21
CUST000584,63,Male,32000,North Carolina,Free,2023-11-18
CUST000585,38,Male,46600,North Carolina,Free,2024-07-11
CUST000586,38,Male,73100,California,Gold,2022-12-15
CUST000587,30,Male,36700,Washington,Bronze,2025-10-23
CUST000588,25,Female,49300,Texas,Bronze,2025-12-09
CUST000589,45,Female,82300,Florida,Bronze,2023-04-20
CUST000590,25,Female,48200,Florida,Free,2024-11-15
CUST000591,36,Male,22700,Texas,Free,2022-11-21
CUST000592,30,Female,18000,New York,Free,2023-04-16
CUST000593,41,Female,27700,Texas,Bronze,2024-01-17
CUST000594,40,Male,88600,Illinois,Gold,2025-06-16
CUST000595,48,Female,43000,Pennsylvania,Bronze,2022-12-02
CUST000596,29,Other,58300,California,Free,2022-05-04
CUST000597,32,Female,93700,California,Silver,2023-01-28
CUST000598,24,Male,26300,California,Free,2025-06-06
CUST000599,30,Female,185700,Florida,Silver,2023-09-20
CUST000600,40,Male,46500,Florida,Platinum,2026-01-23
CUST000601,45,Other,64100,Georgia,Bronze,2023-10-30
CUST000602,24,Male,34500,Illinois,Free,2022-01-14
CUST000603,46,Female,30200,New York,Free,2023-05-10
CUST000604,52,Male,49600,Texas,Bronze,2025-02-02
CUST000605,40,Male,36100,Pennsylvania,Gold,2024-11-16
CUST000606,58,Female,51300,North Carolina,Silver,2024-07-31
CUST000607,26,Female,18000,California,Platinum,2024-03-30
CUST000608,21,Male,24700,Washington,Free,2026-02-13
CUST000609,18,Female,37800,New York,Free,2024-06-11
CUST000610,53,Female,27700,New York,Free,2022-06-04
CUST000611,43,Female,224100,Florida,Free,2025-06-10
CUST000612,35,Female,53700,Florida,Platinum,2022-03-04
CUST000613,39,Female,56000,California,Silver,2025-10-31
CUST000614,22,Female,28400,Pennsylvania,Free,2023-01-30
CUST000615,65,Female,34600,North Carolina,Gold,2023-05-30
CUST000616,37,Male,38100,North Carolina,Free,2025-08-15
CUST000617,37,Female,87000,North Carolina,Bronze,2022-02-02
CUST000618,44,Female,24100,Ohio,Free,2025-04-27
CUST000619,41,Female,41300,Illinois,Bronze,2025-11-26
CUST000620,38,Female,61100,New York,Gold,2024-08-09
CUST000621,26,Non-Binary,18000,New York,Free,2023-09-11
CUST000622,41,Female,21400,Illinois,Silver,2026-02-18
CUST000623,58,Male,24300,New York,Free,2022-01-11
CUST000624,52,Male,44700,Florida,Bronze,2025-11-02
CUST000625,55,Male,39000,New York,Bronze,2024-02-09
CUST000626,29,Female,78000,California,Gold,2022-09-19
CUST000627,24,Male,18000,Georgia,Bronze,2025-02-26
CUST000628,34,Male,39800,California,Gold,2026-01-11
CUST000629,36,Male,88200,Florida,Free,2025-03-25
CUST000630,49,Female,22300,Ohio,Free,2024-09-07
CUST000631,18,Male,46300,California,Bronze,2025-07-16
CUST000632,54,Male,71300,California,Free,2023-11-29
CUST000633,34,Female,99100,Florida,Bronze,2023-10-27
CUST000634,30,Male,26200,New York,Free,2025-12-16
CUST000635,23,Male,59100,Pennsylvania,Free,2023-09-08
CUST000636,18,Male,50000,New York,Free,2024-08-18
CUST000637,45,Female,29200,New York,Bronze,2025-04-25
CUST000638,36,Male,26500,Texas,Silver,2022-11-15
CUST000639,20,Female,26000,Texas,Free,2022-03-25
CUST000640,20,Male,250000,Georgia,Free,2023-10-08
CUST000641,31,Female,88400,California,Bronze,2024-04-07
CUST000642,56,Female,50700,Texas,Free,2023-07-16
CUST000643,32,Female,32100,New York,Free,2023-05-09
CUST000644,18,Male,64900,New York,Bronze,2025-07-10
CUST000645,33,Female,26700,Florida,Free,2025-11-25
CUST000646,32,Female,57700,Illinois,Silver,2022-10-01
CUST000647,18,Female,74500,Florida,Free,2023-12-01
CUST000648,35,Female,45200,Georgia,Bronze,2026-01-29
CUST000649,33,Male,36300,California,Silver,2025-05-27
CUST000650,44,Male,37900,New York,Bronze,2022-04-29
CUST000651,58,Male,79600,California,Free,2022-06-24
CUST000652,49,Non-Binary,47900,New York,Free,2024-06-29
CUST000653,32,Female,112100,Washington,Gold,2022-02-19
CUST000654,22,Male,19700,Texas,Free,2024-05-26
CUST000655,66,Male,26000,Texas,Gold,2022-03-20
CUST000656,36,Female,51100,New York,Bronze,2025-07-08
CUST000657,36,Male,61400,Georgia,Free,2022-03-24
CUST000658,35,Female,47400,Florida,Free,2026-01-09
CUST000659,38,Male,98800,New York,Free,2025-11-19
CUST000660,34,Male,30600,Washington,Bronze,2022-08-22
CUST000661,29,Female,49400,North Carolina,Free,2025-06-06
CUST000662,29,Male,84300,Ohio,Free,2022-11-16
CUST000663,35,Male,119500,Texas,Free,2026-02-21
CUST000664,29,Female,44300,Illinois,Silver,2023-02-14
CUST000665,27,Male,187600,Georgia,Free,2025-01-18
CUST000666,37,Female,51300,Texas,Gold,2026-03-03
CUST000667,32,Female,114500,New York,Free,2024-09-11
CUST000668,54,Male,41300,New York,Gold,2022-12-29
CUST000669,18,Male,45400,California,Bronze,2023-08-05
CUST000670,49,Female,88000,Texas,Platinum,2023-07-19
CUST000671,50,Female,73800,Pennsylvania,Bronze,2025-04-15
CUST000672,18,Female,48600,California,Free,2023-08-25
CUST000673,31,Male,29100,Florida,Free,2022-07-19
CUST000674,31,Female,182200,Georgia,Free,2022-04-05
CUST000675,19,Male,42800,Washington,Bronze,2025-08-11
CUST000676,26,Female,50800,Georgia,Free,2025-01-19
CUST000677,22,Female,18700,Texas,Free,2023-09-20
CUST000678,57,Female,37100,Washington,Free,2026-03-10
CUST000679,47,Female,76400,New York,Free,2023-04-05
CUST000680,51,Male,45600,Illinois,Free,2023-06-08
CUST000681,44,Male,184600,Florida,Silver,2024-10-09
CUST000682,22,Male,56700,Texas,Free,2023-11-03
CUST000683,29,Female,36500,Ohio,Free,2026-01-07
CUST000684,41,Other,115400,Pennsylvania,Free,2022-09-22
CUST000685,21,Female,167200,New York,Free,2023-06-16
CUST000686,44,Male,96200,Texas,Bronze,2026-04-13
CUST000687,33,Female,52400,California,Silver,2025-06-17
CUST000688,31,Male,44700,California,Silver,2025-07-30
CUST000689,44,Male,21600,Texas,Free,2023-04-24
CUST000690,41,Male,58600,New York,Free,2023-02-28
CUST000691,31,Other,59800,Pennsylvania,Free,2023-11-13
CUST000692,49,Male,27700,Florida,Free,2024-10-20
CUST000693,23,Male,51000,Pennsylvania,Free,2022-06-26
CUST000694,43,Male,85800,Pennsylvania,Gold,2023-06-08
CUST000695,43,Female,42600,Washington,Free,2024-09-28
CUST000696,32,Male,57700,Washington,Bronze,2023-11-02
CUST000697,39,Female,18000,Illinois,Free,2022-03-21
CUST000698,20,Female,121900,Texas,Silver,2025-04-23
CUST000699,47,Male,35100,California,Free,2024-01-09
CUST000700,33,Female,42300,California,Free,2022-12-09
CUST000701,29,Male,55800,Ohio,Free,2022-10-25
CUST000702,48,Female,44400,Georgia,Free,2022-10-19
CUST000703,27,Female,79300,Georgia,Silver,2026-05-14
CUST000704,19,Female,40700,Ohio,Free,2025-04-15
CUST000705,18,Female,36700,North Carolina,Platinum,2025-09-19
CUST000706,43,Female,78200,Florida,Free,2024-05-22
CUST000707,20,Female,18000,Washington,Free,2025-05-02
CUST000708,57,Female,25900,Georgia,Bronze,2024-08-02
CUST000709,18,Male,55300,Pennsylvania,Free,2023-12-26
CUST000710,56,Female,74500,Illinois,Free,2024-01-18
CUST000711,38,Male,74900,California,Free,2024-02-29
CUST000712,34,Male,18000,Illinois,Silver,2022-12-07
CUST000713,29,Female,38500,California,Bronze,2022-01-25
CUST000714,40,Male,75400,New York,Free,2022-06-16
CUST000715,35,Male,29300,Washington,Bronze,2022-08-28
CUST000716,49,Male,43600,Washington,Free,2023-07-12
CUST000717,37,Male,61400,Washington,Bronze,2025-08-14
CUST000718,37,Male,50600,Pennsylvania,Bronze,2026-02-15
CUST000719,31,Male,62600,Washington,Free,2023-08-28
CUST000720,35,Female,45000,Texas,Bronze,2022-06-04
CUST000721,39,Female,65200,New York,Bronze,2023-11-04
CUST000722,18,Female,65900,Illinois,Free,2026-02-20
CUST000723,19,Male,75100,North Carolina,Free,2026-02-06
CUST000724,44,Female,73000,North Carolina,Silver,2024-07-09
CUST000725,38,Male,80200,Texas,Bronze,2026-03-18
CUST000726,33,Male,38500,Texas,Free,2022-09-14
CUST000727,36,Female,39600,Washington,Free,2024-04-02
CUST000728,40,Female,54200,New York,Free,2022-05-16
CUST000729,29,Non-Binary,130500,California,Silver,2026-02-17
CUST000730,26,Male,54900,New York,Free,2023-05-22
CUST000731,38,Female,113400,Texas,Bronze,2023-06-12
CUST000732,24,Male,102800,Texas,Free,2022-05-23
CUST000733,40,Female,103100,New York,Bronze,2022-02-03
CUST000734,18,Male,99300,Ohio,Free,2023-07-30
CUST000735,48,Male,30500,Ohio,Free,2023-03-27
CUST000736,41,Male,28600,Illinois,Free,2022-01-10
CUST000737,39,Female,31900,California,Free,2022-12-23
CUST000738,47,Male,85800,New York,Free,2026-04-16
CUST000739,55,Female,42700,Georgia,Free,2026-05-20
CUST000740,48,Female,36300,California,Bronze,2023-06-01
CUST000741,18,Female,39800,Illinois,Free,2024-03-19
CUST000742,20,Female,62300,Ohio,Bronze,2025-08-30
CUST000743,28,Female,34600,Florida,Bronze,2025-02-17
CUST000744,36,Female,38200,New York,Free,2022-01-27
CUST000745,42,Female,42100,Texas,Silver,2026-04-23
CUST000746,27,Female,77600,California,Free,2024-01-08
CUST000747,38,Male,21400,New York,Silver,2025-07-27
CUST000748,26,Male,49200,Georgia,Bronze,2023-08-23
CUST000749,28,Female,41000,Texas,Free,2026-01-10
CUST000750,19,Male,66400,Florida,Free,2025-06-04
CUST000751,24,Male,46300,California,Gold,2024-07-14
CUST000752,19,Female,31000,Washington,Free,2026-01-11
CUST000753,24,Female,143600,California,Free,2026-02-20
CUST000754,48,Female,106100,Florida,Gold,2023-01-09
CUST000755,24,Female,55400,Ohio,Free,2022-11-27
CUST000756,67,Female,65900,Washington,Free,2023-06-27
CUST000757,41,Male,33800,Washington,Silver,2023-08-03
CUST000758,38,Male,54400,Texas,Bronze,2024-03-16
CUST000759,25,Male,184900,Pennsylvania,Platinum,2022-06-02
CUST000760,44,Male,91100,Washington,Gold,2025-07-03
CUST000761,29,Male,28900,Georgia,Silver,2025-10-23
CUST000762,37,Male,60000,Illinois,Free,2023-08-03
CUST000763,66,Female,51100,Texas,Gold,2025-05-15
CUST000764,34,Female,63600,Georgia,Silver,2023-05-28
CUST000765,49,Female,119500,Pennsylvania,Platinum,2025-02-12
CUST000766,27,Female,31100,Texas,Free,2023-10-11
CUST000767,35,Male,44300,New York,Free,2025-02-04
CUST000768,57,Female,27900,Texas,Free,2024-10-19
CUST000769,28,Male,54600,Pennsylvania,Silver,2024-06-02
CUST000770,57,Female,51700,Georgia,Bronze,2025-06-08
CUST000771,44,Male,138900,Illinois,Free,2023-07-07
CUST000772,29,Male,32000,Georgia,Bronze,2022-07-26
CUST000773,43,Male,77100,Texas,Bronze,2023-11-18
CUST000774,47,Female,18000,Georgia,Platinum,2026-04-18
CUST000775,43,Male,128900,California,Bronze,2022-10-09
CUST000776,18,Female,49700,California,Free,2023-06-17
CUST000777,27,Male,52600,Texas,Free,2023-08-18
CUST000778,33,Male,43900,Illinois,Silver,2023-01-19
CUST000779,35,Male,62100,Georgia,Free,2022-04-28
CUST000780,43,Male,36400,New York,Free,2026-01-09
CUST000781,38,Female,52700,New York,Free,2022-03-22
CUST000782,19,Female,96200,Georgia,Free,2023-04-02
CUST000783,40,Male,40300,Ohio,Bronze,2023-03-21
CUST000784,43,Male,42100,Illinois,Free,2024-01-24
CUST000785,42,Male,42600,North Carolina,Free,2024-02-27
CUST000786,48,Male,79100,New York,Free,2022-02-19
CUST000787,46,Male,45400,Texas,Free,2025-09-18
CUST000788,41,Female,39200,Florida,Free,2026-02-11
CUST000789,35,Male,53600,Illinois,Free,2022-05-11
CUST000790,18,Female,83400,Florida,Gold,2022-11-06
CUST000791,41,Female,25500,New York,Gold,2022-07-17
CUST000792,38,Male,71200,Georgia,Gold,2025-05-30
CUST000793,39,Male,58500,Washington,Bronze,2022-03-17
CUST000794,20,Female,59800,North Carolina,Silver,2025-05-06
CUST000795,23,Male,49500,Florida,Bronze,2022-02-24
CUST000796,48,Female,49800,Ohio,Free,2022-04-13
CUST000797,35,Female,69700,California,Free,2024-02-16
CUST000798,44,Female,22600,Texas,Free,2022-08-29
CUST000799,36,Female,32700,Florida,Free,2025-09-06
CUST000800,36,Male,21100,Texas,Free,2023-09-22
CUST000801,47,Male,121300,Ohio,Platinum,2025-09-12
CUST000802,29,Female,92000,North Carolina,Free,2025-09-07
CUST000803,37,Female,18000,Florida,Free,2025-03-01
CUST000804,30,Female,58700,California,Free,2024-03-01
CUST000805,30,Male,43900,Illinois,Free,2022-06-02
CUST000806,32,Female,66000,Florida,Free,2023-05-31
CUST000807,38,Female,57900,Texas,Silver,2024-10-20
CUST000808,30,Male,45700,Florida,Bronze,2022-11-29
CUST000809,51,Female,47500,Illinois,Free,2024-05-04
CUST000810,25,Male,81500,Ohio,Bronze,2025-08-31
CUST000811,33,Female,36400,Texas,Free,2025-05-20
CUST000812,30,Male,40500,Georgia,Free,2025-05-30
CUST000813,53,Female,67800,Florida,Bronze,2025-09-03
CUST000814,38,Male,75200,Pennsylvania,Free,2022-08-23
CUST000815,48,Female,56800,Ohio,Bronze,2026-01-17
CUST000816,18,Female,38500,California,Silver,2023-08-08
CUST000817,39,Female,21300,California,Bronze,2026-02-12
CUST000818,46,Male,21700,California,Bronze,2023-05-05
CUST000819,36,Male,44300,Texas,Silver,2023-07-16
CUST000820,48,Female,53300,California,Platinum,2022-07-13
CUST000821,29,Male,41100,Texas,Free,2022-04-15
CUST000822,52,Male,29000,North Carolina,Free,2025-03-10
CUST000823,63,Male,26800,Georgia,Gold,2023-04-08
CUST000824,31,Male,53200,Georgia,Free,2024-02-01
CUST000825,30,Male,96600,New York,Free,2024-12-27
CUST000826,53,Female,33800,Ohio,Bronze,2022-04-28
CUST000827,54,Male,48400,Texas,Gold,2024-12-08
CUST000828,29,Male,34400,New York,Free,2025-12-19
CUST000829,30,Female,66200,New York,Free,2024-01-11
CUST000830,32,Male,46000,New York,Free,2023-12-05
CUST000831,19,Male,80300,Illinois,Free,2023-11-29
CUST000832,24,Female,52000,Pennsylvania,Silver,2024-10-10
CUST000833,23,Female,52000,California,Free,2025-06-09
CUST000834,26,Male,32000,Ohio,Platinum,2022-12-19
CUST000835,35,Female,32300,Georgia,Bronze,2025-04-27
CUST000836,38,Female,61700,Florida,Bronze,2025-08-26
CUST000837,54,Female,55000,North Carolina,Free,2022-08-10
CUST000838,24,Female,134200,Florida,Free,2023-08-31
CUST000839,47,Male,28300,Washington,Bronze,2023-08-11
CUST000840,33,Male,80500,New York,Free,2025-09-23
CUST000841,35,Male,52300,California,Free,2025-10-28
CUST000842,44,Male,30100,California,Silver,2025-06-22
CUST000843,22,Female,18000,California,Free,2023-05-26
CUST000844,40,Male,35700,Texas,Silver,2024-09-20
CUST000845,37,Female,38000,Texas,Gold,2022-12-10
CUST000846,41,Male,38000,New York,Bronze,2026-04-29
CUST000847,39,Male,76900,New York,Free,2023-01-27
CUST000848,65,Other,39000,Florida,Bronze,2022-02-28
CUST000849,28,Male,56200,California,Bronze,2022-05-19
CUST000850,29,Male,24400,Texas,Free,2026-01-16
CUST000851,28,Female,59500,Texas,Bronze,2022-10-07
CUST000852,29,Female,25600,North Carolina,Free,2026-01-27
CUST000853,28,Male,68700,California,Free,2022-03-07
CUST000854,50,Female,79500,Florida,Bronze,2023-11-13
CUST000855,53,Male,23200,Pennsylvania,Bronze,2023-08-07
CUST000856,29,Female,128200,North Carolina,Free,2024-11-18
CUST000857,26,Male,39100,New York,Free,2024-11-09
CUST000858,41,Female,58800,Texas,Bronze,2022-02-28
CUST000859,29,Male,71900,California,Bronze,2024-09-20
